Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
8212,71,8115,4
8212,71,59005,9
8212,0,63811,0
8212,0,78999,0
8212,0,493928,0
8212,0,351642,0
8212,0,829083,0
17767,31,17764,2
17767,36,17769,0
17767,10,8212,0
17767,1,80479,0
17767,8,942,0
17767,27,63803,2
17767,0,515833,0
17767,0,508548,0
4339,1,358,0
4339,0,344,0
4339,0,13315,0
4339,1,11375,0
4339,0,10032,0
4339,0,53074,0
4339,0,340,0
4339,1,585,0
4339,1,79986,0
4339,0,777871,0
4339,0,777168,0
22102,1,4339,0
22102,16,26516,0
22102,5,9926,0
22102,6,30725,0
22102,6,340,0
22102,22,585,0
22102,0,633148,0
22102,26,687592,0
22102,0,756558,0
22102,16,769811,0
22102,27,821890,0
22102,5,832762,0
22102,3,838480,0
22125,7,16635,1
21837,14,22141,0
21837,15,22145,0
21837,0,22148,0
21837,7,120418,0
21191,3,20836,0
21191,0,11890,0
21191,0,490995,0
21878,17,57119,1
21878,23,3003,3
21878,36,9245,8
9490,31,489692,0
22286,13,2179,0
22497,0,22496,0
22497,0,32415,0
22497,0,47709,0
22497,0,71027,0
22497,0,71414,0
22497,0,75408,0
22497,1,78944,0
22497,1,438088,0
22497,0,691570,0
22497,0,758574,0
22497,0,72011,0
22497,0,832367,0
22497,0,832371,0
19888,11,28461,8
22733,0,10476,0
22733,0,65991,0
15318,5,15317,0
22874,393,625132,0
22984,17,66990,0
22984,19,68705,5
22984,17,120904,0
22984,19,724345,2
22984,16,724344,3
23063,4,4804,0
23064,19,23063,3
23064,0,23066,0
8211,12,1306,1
8211,0,12704,0
8211,0,82760,0
8211,25,100013,0
8211,15,219702,0
8211,0,29801,0
8211,19,685750,0
8211,11,754674,0
8211,0,190784,0
8211,0,756398,0
8211,34,344251,0
8211,0,648859,0
8211,0,784369,0
8211,21,32037,0
13318,11,8211,0
13318,14,49948,0
13318,0,78596,0
13318,16,81560,0
13318,14,231360,0
13318,13,777410,0
23335,0,23336,0
23335,0,51685,0
23400,0,1231,0
65677,17,145186,0
65677,17,145187,0
65677,24,145188,0
65677,21,145189,0
65677,21,145190,0
65677,21,145191,0
65677,21,145192,0
65677,24,91139,4
23413,28,24590,3
23413,60,86550,3
23413,40,491013,2
23364,61,29342,0
23364,0,29353,0
23364,53,30014,7
23364,65,8484,2
23364,0,50161,0
23364,36,60462,9
23364,0,57133,0
23364,60,66440,7
23364,61,36576,1
23364,33,88307,4
23364,66,121007,0
23364,72,121008,0
23364,78,121009,0
23364,89,121010,0
23364,95,121011,0
23364,95,121012,0
23364,91,121013,0
23364,0,607019,0
23364,88,23362,0
23364,93,692021,0
23364,91,755195,0
23364,83,760143,0
3995,39,3985,0
3995,20,51352,4
3995,0,30583,0
3995,4,37991,0
3995,1,64166,0
3995,32,57376,0
3995,60,88828,0
3995,1,88958,0
3995,64,38006,0
3995,55,90571,0
3995,55,90626,0
3995,20,393697,0
3995,1,816537,0
3995,59,839445,0
51426,30,69301,4
51426,22,131783,0
51426,23,131784,0
51426,23,131785,0
51426,23,131786,0
51426,21,131787,6
51426,40,131788,0
51426,44,131789,0
51426,35,131790,0
51426,29,131791,0
51426,25,131792,0
51426,14,468434,2
19480,0,55163,0
19480,0,723349,0
23483,0,23364,0
23483,0,13821,0
23483,0,52172,0
23483,0,31656,0
23483,0,78300,0
23483,0,177229,0
23483,0,761145,0
23515,17,23514,0
23515,12,23553,0
23515,18,121035,0
23515,12,121036,0
23543,55,23515,2
23543,0,4240,0
23543,48,69510,0
23543,41,121047,0
23543,41,121048,0
23543,33,121049,0
23543,55,121050,0
23543,55,121051,0
23543,64,121052,0
23543,40,121053,0
23543,40,121054,0
23543,40,121055,0
23543,0,35878,0
23543,0,68031,0
23543,0,582884,0
23543,55,398209,11
23484,12,23485,0
23484,30,38223,0
23484,18,358,0
8826,0,8806,0
8826,0,49765,0
8826,96,81868,0
8826,107,26473,0
4243,11,16675,0
4243,11,70942,3
26857,0,574025,0
26857,0,498125,0
24054,25,4355,0
24054,28,23364,1
24054,31,64681,1
24054,46,67161,3
24054,31,68707,11
24054,36,78066,8
24054,37,88307,7
24054,46,88311,10
24054,26,76044,0
24054,36,91674,3
24054,42,121354,0
24054,39,121355,0
24054,0,169071,0
24054,0,741436,0
24054,31,656767,3
24054,36,13678,5
24054,34,660486,0
24054,36,88310,0
24054,22,102838,1
24054,31,448704,7
24054,28,513110,1
24054,28,734891,1
24054,31,729843,0
24054,3,552168,0
24054,26,76045,0
24054,29,734897,6
24054,31,76046,0
24054,37,69957,0
24054,41,449550,1
24054,35,769443,10
24054,0,773157,0
24054,38,781970,3
24054,39,808152,1
24201,0,24202,0
24221,17,20036,0
24221,14,22933,0
24221,16,121360,0
24221,14,121361,0
24221,21,121362,0
24221,21,121363,0
24221,6,121364,0
24221,11,121365,0
24221,10,121366,0
17071,61,16056,7
17071,0,76822,0
17071,80,80696,8
17071,0,732568,0
17071,0,283958,0
17071,0,737695,0
17071,0,771508,0
17071,0,775821,0
17071,0,784136,0
17071,0,244986,0
17174,66,14977,19
17174,0,14940,0
17174,128,690,0
17174,154,118764,0
17174,127,118765,0
17174,0,234675,0
17174,0,623383,0
17174,0,346805,0
17174,0,81291,0
17174,0,26363,0
17174,0,594973,0
17174,0,226334,0
17174,0,753952,0
17174,0,731008,0
17174,0,675,0
17174,0,753956,0
17174,0,807259,0
17174,82,8425,0
24362,25,1157,11
24362,20,1806,4
24362,0,24911,0
24362,0,50136,0
24362,0,66990,0
24362,30,24363,0
24362,22,121430,0
24362,41,121431,0
24362,41,121432,0
24362,43,121433,3
24362,44,121434,0
24362,44,121435,0
24362,44,121436,0
24362,44,121437,0
24362,0,680017,0
24362,20,686735,3
24362,0,794075,0
24362,0,740658,0
97628,165,71208,12
97628,0,99320,0
97628,135,103491,0
97628,164,159017,0
97628,171,159018,13
97628,171,159019,0
97628,177,159020,0
97628,165,171423,0
97628,171,633252,13
97628,34,351425,2
97628,0,784810,0
97628,0,813997,0
103619,16,97628,10
25548,15,51265,4
25548,0,25549,0
25548,21,51266,1
25548,22,51215,0
25548,19,53603,0
24664,11,78298,1
24664,20,121496,0
24664,21,121497,0
24786,30,395931,0
73889,87,73887,0
73889,74,465041,0
73889,0,679317,0
73889,77,732714,0
73889,29,736740,3
73889,60,752885,0
73890,0,73889,0
73890,17,110931,0
73823,3,73822,0
49598,162,49590,0
49598,83,64707,1
49598,0,79552,0
49598,232,118702,0
49598,216,131056,0
49598,216,131057,0
49598,240,131058,0
49598,221,645926,0
49598,0,111761,0
49598,241,757123,0
49598,0,784617,0
49598,0,723310,0
73824,0,97798,0
73824,13,73822,0
73824,0,110836,0
73824,0,110837,0
73824,0,110838,0
73824,0,110839,0
73824,0,110840,0
73824,49,110841,0
73824,49,110842,0
73824,53,110843,0
73824,53,110844,0
73824,53,110845,0
73824,53,726700,0
73824,0,726699,0
73824,0,726698,0
73824,0,726697,0
73824,0,726696,0
73824,0,726695,0
73824,0,782010,0
73879,0,663742,0
73879,0,813815,0
58690,170,58688,0
58690,154,73887,0
58690,0,75558,0
58690,0,78853,0
58690,199,95014,0
58690,0,18077,0
58690,56,95048,4
58690,0,95049,0
58690,0,95050,0
58690,189,95051,15
58690,0,94745,0
58690,0,95052,0
58690,68,138299,0
58690,199,96133,0
58690,189,96135,0
58690,189,96134,0
58690,170,96132,0
58690,0,455576,0
58690,163,714940,0
58690,179,145424,6
58690,162,120907,0
73808,0,73422,0
73861,43,81600,0
73861,29,159538,0
73861,46,272455,0
51352,43,51348,3
51352,43,81931,7
51352,43,88955,2
51352,46,736227,0
24533,13,52089,1
24533,13,63253,2
24533,25,76303,0
24533,3,95162,0
24533,12,16523,0
24533,6,56528,4
24533,13,761959,1
24533,13,826188,0
24534,0,24533,0
24534,3,24556,0
24534,8,52294,0
24534,8,52626,0
24534,3,55716,0
24534,3,55728,0
24534,3,61664,0
24534,3,67718,0
24534,2,76746,0
24534,1,78670,0
24534,2,78947,0
24534,9,491152,0
24534,1,727058,0
24534,1,762436,0
24534,8,822075,0
15130,0,15128,0
15130,0,75589,0
15130,0,689902,0
15130,0,837169,0
24557,18,56507,1
24557,17,56546,0
24557,3,59170,0
24557,32,59514,0
24557,19,57571,0
24557,20,81608,1
24557,0,102243,0
24557,17,180716,0
24557,32,205019,0
24557,15,231940,0
24557,24,183268,0
24557,17,678339,0
24557,17,679230,0
24557,18,380908,0
24557,18,180715,0
24557,11,730220,0
24557,20,732848,0
24557,0,210909,0
24557,20,67064,0
24557,10,825811,0
24557,34,832589,0
24557,0,835590,0
24590,27,121489,0
24592,14,24593,0
24593,67,25195,15
24593,81,66459,8
24593,0,72408,0
24593,0,81146,0
24593,63,685326,1
24593,87,79467,3
24593,0,789591,0
24618,16,36900,0
24618,21,93655,0
24618,9,127739,0
24618,16,132235,0
24618,16,139579,0
24618,8,144428,0
24618,13,2017,1
24618,8,169658,0
24618,6,175917,0
24618,6,85093,0
24618,7,176031,0
24618,7,179206,1
24618,12,789668,0
24618,16,793822,0
24618,16,832000,0
16484,48,5098,0
16484,109,27590,0
16484,119,52006,0
16484,83,52552,0
16484,117,52622,0
16484,108,66901,0
16484,92,68800,4
16484,92,73317,8
16484,94,76294,0
16484,7,76574,0
16484,48,78466,0
16484,48,78484,0
16484,0,79949,0
16484,68,66136,8
16484,63,88451,1
16484,119,103502,0
16484,76,566410,0
16484,66,82077,0
16484,77,679518,2
16484,93,678054,0
16484,0,713267,0
16484,6,715759,0
16484,90,727956,1
16484,0,751249,0
16484,63,53727,0
16484,66,765983,0
16484,75,204832,0
16484,63,768009,0
16484,6,768014,0
16484,119,777304,0
16484,75,167015,0
16484,124,752649,0
16484,0,775805,0
16484,90,249354,0
16484,92,821928,0
16484,99,833318,0
16484,6,833641,0
24641,1,24054,0
24641,5,66081,0
24641,1,68696,0
24641,1,71829,0
24641,0,81799,0
24641,5,772319,0
24641,1,831030,0
24642,23,24641,2
24642,36,2803,1
24642,37,52229,3
24642,42,52878,0
24642,37,61644,0
24642,36,67037,4
24642,33,68158,0
24642,37,77019,2
24642,33,77970,0
24642,17,164521,0
24642,27,772149,0
24642,27,772319,0
24642,37,56518,2
51265,0,376,0
51265,0,55792,0
24644,22,24642,6
24644,10,16457,0
24644,21,50509,0
24644,3,56765,0
24644,4,59389,0
24644,20,62219,0
24644,4,83263,0
24644,20,715732,0
24644,24,820388,0
24645,0,24644,0
24645,0,51958,0
24645,0,1939,0
24645,0,37471,0
24645,0,53624,0
24645,0,54135,0
24645,0,54340,0
24645,0,55521,0
24645,0,56775,0
24645,0,56787,0
24645,0,53922,0
24645,0,67858,0
24661,2,200,0
24661,3,52107,2
24661,15,77195,3
24661,13,776593,0
73012,48,73010,7
73012,48,35513,9
73012,79,110065,0
73012,71,110066,0
73012,58,110067,0
73012,71,214480,0
73012,56,156130,0
73012,53,627717,3
73012,68,103141,6
73012,48,628872,1
73012,82,628873,2
73012,80,628874,5
73012,82,227187,3
73012,71,628795,13
73012,58,628875,0
73012,92,477741,5
73012,92,628876,0
73012,73,204040,5
73012,59,466703,0
73012,48,628857,9
73012,82,778098,12
73012,93,379087,0
73012,55,287530,0
73012,21,620204,2
73012,53,742106,6
73012,68,742107,6
73012,53,742108,0
73012,55,351352,3
73012,73,493891,0
73012,73,742109,6
73012,71,383437,9
73012,92,383489,9
73012,71,742119,8
73012,56,57099,0
73012,59,742141,0
73012,59,742146,0
73012,0,398233,0
73012,58,554581,0
73012,0,247684,0
73012,0,800099,0
73012,73,822813,4
51156,0,67698,0
51156,23,68523,2
51156,0,68582,0
51156,18,69369,1
51156,25,70826,0
51156,66,271525,8
51156,47,613311,0
51156,0,734107,0
51156,30,57302,1
51156,0,779373,0
51156,23,399623,0
51156,22,740472,6
51156,0,820373,0
24623,5,16484,0
24623,4,55500,0
24623,1,65347,0
24623,0,77203,0
24623,0,110904,0
24623,5,762566,0
24623,5,835478,3
24665,0,24623,0
24665,2,55817,0
24665,0,56586,0
24665,0,67890,0
24665,0,72585,0
24666,0,24667,0
24666,0,25117,0
24666,0,61050,0
24666,0,52087,0
24666,2,54028,0
24666,0,58860,0
24666,1,52039,0
24666,0,73126,0
24666,2,78814,0
24666,0,686335,0
24666,0,686336,0
24666,0,686436,0
24666,0,687546,0
24666,0,718492,0
24666,0,734144,0
24666,0,734333,0
24666,0,755114,0
24666,0,758257,0
24666,0,759327,0
24666,0,769820,0
24667,0,4333,0
24667,0,78312,0
24667,0,87062,0
24667,0,718327,0
24667,0,729027,0
4333,7,4332,0
4333,0,20539,0
4333,0,6369,0
4333,0,37831,0
4333,8,47111,3
4333,10,47160,0
4333,8,59961,0
4333,6,61925,0
4333,10,28317,0
4333,0,61068,0
4333,0,72287,0
4333,20,77524,0
4333,14,79831,0
4333,0,80465,0
4333,11,59977,0
4333,0,30597,0
4333,7,449359,1
4333,0,91651,0
4333,11,80125,0
4333,6,746729,0
4333,15,771435,0
4333,0,777410,0
4333,20,777695,6
4333,0,778930,0
4333,10,804337,0
4333,0,812879,0
4333,12,818682,2
24488,21,62310,3
24488,19,76917,0
24488,23,121474,0
24488,19,121476,0
24488,20,121477,0
24488,0,759330,0
52039,43,52038,7
52039,36,56192,0
52039,0,58812,0
52039,0,65871,0
52039,0,48702,0
52039,48,67185,0
52039,46,68204,0
52039,46,69507,1
52039,0,79806,0
52039,14,80406,2
52039,36,75635,0
52039,43,748132,0
52039,17,733854,0
52039,28,769186,0
52039,0,795142,0
52039,48,72949,0
52039,36,67688,0
24906,12,20378,0
24906,10,8733,0
24906,4,63433,0
24906,0,64612,0
24906,15,66699,0
24906,38,68075,4
24906,0,71560,0
24906,11,82804,0
24906,13,102560,0
24906,15,97337,0
24906,0,116731,0
24906,0,751619,0
24906,10,539077,0
24906,30,67352,6
24906,10,795575,0
24906,0,272528,0
24906,7,760700,0
24906,18,619432,0
24862,0,18944,0
24862,0,31927,0
24862,17,49780,2
24862,38,26406,0
24862,0,65336,0
24862,0,10889,0
24862,39,121546,0
24862,86,121547,0
24862,94,121548,0
24862,0,77816,0
24862,60,496729,0
24862,0,62544,0
24862,0,726707,0
24862,0,726706,0
24862,95,726705,0
24862,95,726704,0
24862,70,726703,0
24862,0,605036,0
24862,0,767879,0
24862,16,383456,0
24862,0,456746,0
24862,70,780235,0
18944,64,96135,0
18944,61,743330,7
18944,0,495404,0
24863,7,24862,4
24863,0,8953,0
24863,33,56328,0
24863,0,56330,0
24864,0,24863,0
62635,13,62636,4
62635,17,62637,4
62635,17,103064,0
62635,24,566436,0
62635,20,399771,5
59692,8,23549,0
59692,29,28230,2
59692,10,48604,0
59692,24,351239,0
52038,0,56083,0
52038,14,52041,0
52038,6,52137,0
52038,0,52264,0
52038,27,67081,0
52038,0,70118,0
52038,15,56807,0
52038,0,72945,0
52038,24,829655,0
52038,33,103991,0
52038,11,691252,0
52038,26,769648,4
52038,0,786368,0
52038,15,786372,0
23549,0,23515,0
23549,21,25250,2
23549,0,67591,0
23549,56,92782,1
23549,60,121078,0
23549,60,121079,0
23549,62,121080,0
23549,62,121081,0
23549,67,121082,0
23549,63,121083,0
23549,63,121084,0
23549,62,121085,0
23549,62,121086,0
23549,63,121087,0
23549,63,121088,0
23549,64,121089,0
23549,75,121090,0
23549,75,121091,0
23549,75,121092,0
23549,86,121093,0
23549,69,121094,0
23549,0,379006,0
23549,56,383489,4
23549,15,769187,0
23549,0,792526,0
23549,21,61142,2
23549,22,384740,4
23549,19,797573,6
23549,21,797574,4
24909,32,24908,0
24909,0,24910,0
24909,29,12553,1
24909,0,51445,0
24909,0,17138,0
24909,34,78070,0
24909,24,1768,0
24909,28,37256,0
24909,30,121553,0
24909,51,146285,0
24909,24,55040,0
24909,0,740102,0
24909,0,753863,0
24909,36,773250,0
24911,12,24908,0
24911,0,50132,0
24911,0,50133,0
24911,0,50134,0
24911,0,50135,0
24911,0,50137,0
24911,27,24910,9
24911,36,50121,0
24911,36,50130,0
24911,36,50131,0
24911,0,88300,0
32642,15,20581,1
32642,15,35453,3
32642,0,44948,0
32642,11,52950,0
32642,0,57229,0
32642,0,22542,0
32642,0,59207,0
32642,11,58318,4
32642,0,62122,0
32642,11,63542,3
32642,13,65106,0
32642,10,65869,0
32642,0,68080,0
32642,0,49413,0
32642,0,72549,0
32642,14,73892,0
32642,15,79926,2
32642,0,80229,0
32642,14,415352,0
32642,0,679445,0
32642,13,690028,2
32642,0,713339,0
32642,0,185584,0
32642,13,648054,0
32642,13,743776,0
32642,10,743836,0
32642,0,743840,0
32642,0,65682,0
32642,0,743841,0
32642,14,744312,0
32642,0,749088,0
32642,8,351256,1
32642,0,760384,0
32642,4,769026,0
32642,0,798670,0
32642,0,804303,0
32642,14,815117,0
22841,0,48956,0
24984,9,22841,1
24984,0,22750,0
24984,51,825915,23
24984,47,825917,5
25117,0,10523,0
25117,7,25689,0
19133,0,3000,0
19133,0,27793,0
19133,71,57114,21
19133,69,57115,7
19133,0,57117,0
19133,0,57218,0
19133,0,57373,0
19133,58,57430,5
19133,0,9020,0
19133,0,60057,0
19133,0,60058,0
19133,0,60059,0
19133,29,61810,13
19133,0,60951,0
19133,0,66097,0
19133,34,74928,0
19133,43,75392,8
19133,26,76886,4
19133,51,82273,7
19133,0,146501,0
19133,16,717086,0
19133,0,70380,0
19133,0,648400,0
19133,37,225615,0
19133,43,572366,6
19133,29,750222,0
19133,54,753615,0
19133,0,477872,0
19133,33,770061,0
19133,0,195552,0
19133,41,815523,1
19133,49,431869,2
19133,10,826764,0
19133,16,832134,0
19133,0,142796,0
52742,0,58166,0
52742,87,72088,1
52742,105,79642,2
52742,0,88267,0
52742,43,100773,3
52742,0,729580,0
52742,24,733962,0
52742,98,807067,2
25174,0,25173,0
25174,0,48072,0
25174,0,53768,0
25174,0,73261,0
25174,0,62589,0
25174,0,726995,0
25174,0,726996,0
25174,0,717157,0
25174,0,727819,0
25177,0,25175,0
25177,0,285336,0
25177,0,690722,0
25177,0,727817,0
25179,0,25177,0
25179,0,25176,0
25179,0,754279,0
25178,0,25177,0
25178,0,25179,0
25178,0,23300,0
25178,0,92484,0
25176,1,25174,0
25176,0,56570,0
25190,0,25174,0
25190,0,78910,0
25190,0,93248,0
25190,0,679134,0
25194,5,68829,1
4083,80,19435,7
2852,87,2851,0
2852,56,51349,0
2852,6,52180,0
2852,88,55877,0
2852,56,62306,0
2852,4,72657,0
2852,0,72803,0
2852,0,80295,0
2852,5,192971,0
2852,79,98792,0
2852,0,726568,0
2852,25,566450,0
2852,14,741106,0
2852,5,822969,0
2852,6,825791,0
25324,3,2852,2
25324,5,18314,0
25324,0,66027,0
49948,23,49947,3
49948,17,62932,2
25339,0,51379,0
25339,0,56779,0
25339,0,65872,0
25339,0,78282,0
25339,0,733863,0
25339,0,749196,0
25340,0,25339,0
25340,1,25332,0
25340,0,56105,0
25340,0,55334,0
25341,4,25340,0
25332,1,25324,0
25388,0,25387,0
25388,0,56673,0
25388,0,57432,0
25388,0,57761,0
25388,1,67117,0
25388,1,79836,0
25388,0,90586,0
25388,0,52719,0
25388,0,104021,0
25388,0,55615,0
25388,0,127042,0
25388,0,205881,0
25388,0,67477,0
25388,0,300047,0
25388,0,678122,0
25388,0,678395,0
25388,0,48812,0
25388,0,52050,0
25388,0,17229,0
25388,0,748550,0
25388,0,793563,0
25388,0,793821,0
25388,0,806770,0
25388,0,830576,0
25549,3,15217,0
25549,4,17279,0
25549,5,51337,0
25549,2,64938,1
25549,6,70895,0
25549,15,75359,0
25549,33,88502,0
25549,33,743297,0
25549,24,456745,0
25549,0,80175,0
25549,0,791164,0
25549,0,809916,0
25549,0,820538,0
25549,7,52701,2
65984,14,145375,0
65984,11,145376,0
65984,18,145377,0
65984,17,145378,0
65984,10,145379,0
24653,87,24652,0
24653,0,24654,0
24653,53,33937,1
24653,52,54704,0
24653,66,57620,0
24653,47,70514,0
24653,0,70586,0
24653,51,56471,0
24653,52,59417,0
24653,52,77975,0
24653,52,82916,0
24653,52,103138,0
24653,52,103142,0
24653,57,159851,3
24653,80,192090,0
24653,81,663382,0
24653,53,663447,9
24653,78,663381,2
24653,64,83390,0
24653,0,730304,0
24653,51,56474,0
24653,0,50567,0
24653,102,498013,0
24653,47,817298,0
24653,91,818713,0
24653,48,821843,0
24653,64,829298,2
24653,52,595148,0
25661,0,25662,0
25662,67,25663,3
25662,51,381408,0
25670,0,776659,0
25740,1,25739,0
25740,0,32895,0
25740,0,89141,0
25740,0,812769,0
25754,0,88399,0
25754,0,83981,0
25754,0,831457,0
25754,0,831458,0
25754,0,831459,0
25863,0,25866,0
25863,26,25862,0
25863,66,47706,0
25863,45,154597,0
25863,60,154598,0
25865,0,25863,0
25865,0,37691,0
25865,27,47414,5
25865,0,24580,0
25865,0,61375,0
25865,27,70595,3
25865,32,86925,0
25865,20,122133,0
25865,20,122134,0
25865,27,122135,0
25865,0,740094,0
5408,0,5407,0
5408,5,4425,1
5408,0,7168,0
5408,1,5143,0
5408,0,62763,0
5408,1,68406,0
5408,9,72250,0
5408,1,78991,0
5408,0,81388,0
5408,0,632962,0
5408,3,687785,0
5408,9,748414,0
5408,0,351275,0
5408,6,777235,0
5408,11,72510,0
25937,0,25935,0
25937,12,736781,0
25936,0,64620,0
25936,43,667027,0
26015,0,4046,0
26015,0,26035,0
26015,0,60969,0
26015,71,122206,0
26015,72,122207,0
26015,72,122208,0
26015,96,122209,0
26015,96,122210,0
26015,84,122211,0
26015,84,122212,0
26015,91,122213,0
26015,91,122214,0
26015,91,122215,0
26015,73,122216,0
26015,69,3992,0
26015,96,122217,0
26015,72,216212,0
26015,0,607055,0
8953,7,8952,5
8953,8,36439,0
8953,0,784896,0
26109,75,26108,0
26109,86,48988,0
26109,53,48905,21
26109,0,8160,0
26109,0,271670,0
26109,0,97928,0
26109,70,760101,0
53445,0,713154,0
53445,210,732535,0
53445,203,754164,0
53445,210,771645,0
53445,210,771646,0
53445,208,802400,0
53445,196,802434,0
21262,9,120245,0
21262,12,120246,0
21262,11,120247,0
21262,8,120248,0
21262,7,120249,0
61090,0,678255,0
61090,29,61084,0
61090,34,691184,0
61090,39,693929,9
61090,95,732440,0
26393,0,37139,0
26393,31,67372,0
26507,17,26506,0
26507,16,26454,0
26507,16,26514,0
26508,14,26507,3
26509,0,26508,0
26509,0,58374,0
26516,0,26517,0
26516,0,52707,0
26516,22,62943,0
26516,2,78243,0
26516,25,79639,2
26516,15,81227,2
26516,14,81393,0
26516,26,99289,1
26516,0,63356,0
26516,15,747899,0
26516,0,768009,0
26516,14,723121,0
26516,12,788375,0
26516,2,648780,0
26516,12,804437,0
26516,9,807161,0
26520,0,26509,0
3691,0,37982,0
3691,81,156455,0
3691,74,156456,0
26775,0,26773,0
26775,14,50263,4
26774,0,26775,0
26774,0,26843,0
26774,0,26844,0
27067,43,27066,1
27067,0,27868,0
27067,0,91890,0
27067,0,64005,0
27067,70,659460,0
27067,0,385863,0
24267,32,17071,6
24267,44,61073,5
24267,41,62274,0
24267,41,4335,2
24267,42,72516,7
24267,27,73507,1
24267,35,57136,2
24267,37,121385,0
24267,38,121386,0
24267,38,121387,0
24267,42,121388,0
24267,42,121389,0
24267,42,121390,0
24267,41,121391,0
24267,36,121392,0
24267,36,121393,0
24267,35,121394,0
24267,37,121395,0
24267,0,97300,0
24267,44,285177,4
24267,44,14169,5
24267,44,285178,0
24267,44,162443,2
24267,0,273734,0
24267,37,568939,0
24267,37,677942,3
24267,0,16918,0
24267,32,350601,0
24267,42,777695,0
24267,30,656700,2
24267,0,251052,0
27117,0,113193,0
27117,0,468199,0
19442,65,19441,0
27366,0,27435,0
27439,17,68279,0
25671,71,25670,4
25671,0,25676,0
25671,0,25675,0
25671,66,25677,0
25671,70,25678,5
25671,0,27366,0
25671,6,27370,0
25671,0,27389,0
25671,68,27399,1
25671,0,27405,0
25671,0,27408,0
25671,71,27478,3
25671,60,27610,1
25671,58,27607,0
25671,67,27380,5
25671,50,56907,0
25671,71,13700,0
27583,0,37974,0
27584,255,27598,0
27584,428,122882,0
27584,463,96883,0
27584,0,720863,0
27584,0,720920,0
27584,0,127275,0
27591,9,27589,3
27591,11,72128,8
27591,14,746121,5
27589,165,271673,16
27589,186,271672,0
27589,157,271674,0
27589,165,271675,8
27589,157,271676,0
27589,104,271677,8
27589,177,271678,0
27589,163,781485,3
27589,137,794247,0
27589,104,818267,10
27589,137,80710,0
27589,195,818274,0
27589,194,818275,0
27589,204,818276,0
27589,186,818278,0
27589,189,818279,0
27589,165,818281,0
27589,0,805519,0
27589,177,818299,0
27589,195,818300,0
27589,172,818301,0
27589,128,820017,0
27589,195,135020,0
27589,195,820156,0
27589,194,820157,0
27589,137,827848,0
27589,157,827849,0
27590,46,27589,6
27590,38,64339,8
27590,0,91191,0
27590,40,121475,0
27590,56,122897,0
27590,58,122898,0
27590,58,122899,0
27590,58,122900,0
27590,45,122901,0
27590,40,122902,0
27590,40,122903,0
27590,0,399723,0
27590,10,384737,0
27610,0,285182,0
27621,45,68779,8
27642,1,27640,0
27642,0,79660,0
639,21,637,0
639,0,78243,0
639,32,741174,1
27671,5,54999,3
27671,0,64093,0
27671,27,68160,0
27671,43,64726,4
27671,24,80193,0
27671,4,81187,0
27671,30,646288,0
27672,28,49948,0
27672,42,27671,0
27672,28,52455,1
27672,34,56797,0
27672,33,57084,0
27672,24,62329,0
27672,33,67872,0
27672,38,51551,0
27672,29,83733,1
27672,38,83318,0
27672,33,126014,0
27672,34,151779,0
27672,0,62351,0
27672,24,87113,0
1943,17,1953,0
1943,29,27672,0
1943,26,73903,0
1943,29,24557,1
1943,15,90586,0
1943,27,90905,0
1943,7,100354,0
1943,6,10223,0
1943,17,24618,0
27692,72,50501,0
27692,57,35171,0
27693,57,122939,0
27693,39,811958,0
7771,32,7730,2
7771,0,17315,0
7771,0,26794,0
7771,0,26925,0
7771,0,26985,0
7771,34,27813,0
7771,0,27815,0
7771,30,28038,0
7771,36,30694,0
7771,36,34668,0
7771,31,36379,3
7771,0,63000,0
7771,19,68405,10
7771,28,99678,0
7771,32,99679,0
7771,0,750365,0
7771,31,225914,0
28145,9,52766,0
28145,7,52767,0
28145,9,154641,0
28294,0,28293,0
28315,23,28313,0
28315,0,28319,0
28315,0,28321,0
28315,0,28322,0
28315,0,28323,0
28315,0,28324,0
28315,25,123202,0
28315,25,123203,0
28315,24,123204,0
28315,23,123205,0
28315,20,123206,0
28315,19,123207,0
28315,11,123208,0
28315,12,123209,0
28315,0,72348,0
28315,23,488580,0
28330,0,126819,0
28330,15,732667,4
28317,35,28315,4
28317,0,28326,0
28317,0,28328,0
28317,0,28329,0
28317,0,28330,0
28317,0,28331,0
28317,52,123212,0
28317,53,123213,0
28317,53,123214,0
28317,53,123215,0
28317,62,123216,0
28317,82,123217,0
28317,100,123218,0
28317,118,123219,0
28317,40,301082,3
28335,0,28344,0
28335,0,28360,0
28335,0,28361,0
28335,0,28230,0
28335,28,62586,0
28335,29,123251,0
28335,29,123252,0
28335,29,123253,0
28335,28,123254,0
28335,30,123255,0
28335,28,123256,0
28335,31,123257,0
28335,33,123258,0
28335,33,123259,0
28335,30,123260,0
28335,32,123261,0
28335,0,760713,0
27440,113,27439,34
27440,112,27497,1
27440,82,27609,0
27440,131,27610,3
27440,0,28338,0
27440,0,28342,0
27440,45,28344,3
27440,0,28357,0
27440,0,28358,0
27440,0,28359,0
27440,0,28743,0
27440,44,30611,0
27440,112,56362,16
27440,107,59154,4
27440,0,61065,0
27440,100,62885,2
27440,111,66101,6
27440,85,66581,0
27440,127,66975,6
27440,111,68233,5
27440,131,68801,3
27440,124,69510,4
27440,124,69601,3
27440,118,71773,8
27440,0,98429,0
27440,111,122848,0
27440,85,122849,0
