Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
66674,0,67103,0
66674,66,67104,0
66674,0,67105,0
66674,0,67106,0
66674,127,86864,0
66674,127,86865,0
66674,22,730347,2
66763,62,66570,0
66788,0,66789,0
66788,0,87359,0
66795,1,99819,0
66795,0,96170,0
66795,0,512808,0
66795,0,529807,0
242,0,243,0
242,0,244,0
242,31,246,0
242,15,793,0
242,17,806,0
242,0,807,0
242,20,2601,0
242,0,5231,0
242,17,6558,0
242,0,8488,0
242,0,8933,0
242,16,18443,0
242,0,20077,0
242,0,20915,0
242,34,21564,0
242,0,28877,0
242,38,241,3
242,10,49328,0
242,15,32564,0
242,0,65925,0
242,16,28971,0
242,0,8786,0
242,35,73931,0
242,0,73778,0
242,14,20075,0
242,14,808,0
242,14,94892,0
242,0,62206,0
242,15,88399,0
242,18,805,0
242,12,20078,0
242,22,23227,0
242,0,66553,0
242,26,791014,0
67032,2,1212,2
67032,2,124299,0
67032,0,166907,0
67032,0,782116,0
67111,3,67101,0
67111,0,88384,0
67111,9,163579,0
67111,9,474074,0
67111,12,687277,0
67111,9,814029,0
67101,0,58332,0
67101,0,117428,0
67101,0,118670,0
67101,0,723078,0
67101,4,731355,0
67101,0,791184,0
67101,0,792935,0
67101,0,813050,0
67101,0,813969,0
67134,170,67133,14
67134,158,69747,0
67134,0,77702,0
67134,167,87835,0
67134,132,722866,0
67136,219,67134,43
67136,239,146622,0
67136,239,146623,0
67136,239,146624,0
67136,274,146625,0
67136,273,146626,0
67136,273,146627,0
67136,294,146628,0
67136,294,146629,0
67136,294,146630,0
67136,294,146631,0
67136,298,146632,0
67136,295,146633,0
67136,295,146634,0
67136,279,146635,0
67136,256,146636,0
67136,258,146637,0
67136,258,146638,0
67136,246,146639,0
67136,239,146640,0
67136,239,146641,0
67136,258,794572,34
67136,0,109734,0
67136,273,817148,0
67136,279,818528,0
67190,52,67189,12
67190,52,146923,0
67190,61,146924,13
67190,61,146925,0
67190,66,146926,0
67190,71,146927,0
67190,70,146928,0
67190,70,146929,0
67190,69,146930,0
67190,69,146931,0
67190,68,146932,0
67190,68,146933,0
67190,68,146934,0
67190,67,146935,0
67190,77,146937,0
67190,78,641039,3
67190,67,146936,7
67190,66,766790,11
67190,66,766791,0
67190,61,766792,0
67190,53,808165,0
67199,0,67198,0
67199,0,725480,0
67204,29,4472,3
67204,146,67205,10
67204,159,146938,0
67204,173,146939,0
67204,173,146940,0
67204,237,146941,0
67204,237,146942,0
67204,237,146943,0
67204,239,146944,0
67204,199,146945,0
67204,199,146946,0
67204,199,146947,0
67204,177,146948,0
67204,177,146949,0
67204,181,146950,0
67204,181,146951,0
67204,0,431435,0
67204,0,349225,0
67204,71,560877,0
67204,158,759945,0
67204,0,777897,0
67204,0,780012,0
67204,109,790276,2
67204,146,794191,0
67204,181,622614,0
67204,158,814263,0
67204,173,820391,0
67204,126,829331,0
67204,94,833903,0
67208,45,67207,0
67208,54,67425,3
67213,0,67206,0
67213,0,67215,0
67213,0,770177,0
67215,0,264681,0
67215,174,726885,0
67215,0,770177,0
67215,0,783239,0
67215,0,783240,0
67215,0,783241,0
67215,0,783295,0
67215,0,784088,0
67215,0,784089,0
67215,0,784568,0
67215,0,784569,0
67215,0,784570,0
67215,0,784571,0
67215,0,784572,0
67215,0,825873,0
67216,82,67206,0
67216,104,816854,0
67216,105,823080,0
67239,0,67216,0
67239,166,67225,0
67239,0,67450,0
67239,145,67222,0
67239,169,68133,19
67239,0,76092,0
67239,139,190423,14
67239,102,777261,0
67239,0,784222,0
67239,0,783400,0
67239,0,791886,0
67239,0,805058,0
67239,156,809765,16
67239,128,820387,0
67239,138,823738,8
67240,0,67239,0
67455,18,83189,0
67455,11,219612,0
67578,56,67577,0
67578,37,55999,7
67579,0,67578,0
67581,2,67579,0
67581,2,84839,1
67605,0,67602,0
67607,3,67605,0
67608,11,67607,0
67608,6,761913,0
67608,12,825490,0
67719,65,64800,11
67719,44,67222,0
67719,0,67720,0
67719,60,67724,0
67719,0,67728,0
67719,0,67729,0
67719,0,67730,0
67719,0,67731,0
67719,0,67732,0
67719,0,59203,0
67719,0,67733,0
67719,0,67734,0
67719,73,67726,0
67719,100,147796,0
67719,100,147797,0
67719,99,147798,0
67719,0,779050,0
64800,133,772148,0
64800,91,797454,0
64800,91,797455,0
64800,110,797456,0
64800,127,797457,0
64800,127,797458,0
64800,135,797460,0
64800,106,797468,0
67720,0,726649,0
67720,0,738186,0
59203,33,746408,0
59203,44,746925,0
59203,51,746926,0
59203,44,746927,0
59203,51,746929,0
59203,26,746930,0
59203,44,139053,0
59203,33,746931,0
59203,33,746932,0
59203,52,812846,0
59203,39,824499,0
59203,52,827133,0
38089,2,38088,0
38089,0,83790,0
38089,0,51855,0
38089,0,169017,0
38089,0,169018,0
38089,2,532146,0
38089,0,690244,0
49841,0,49842,0
49841,1,56517,0
67849,166,67848,0
67849,102,147891,0
67849,112,147892,0
67849,150,147893,0
67849,154,147894,0
67849,154,147895,0
67849,154,147896,0
67849,152,147897,0
67849,166,147898,0
67849,166,147899,0
67849,202,147900,0
67849,202,147901,0
67849,202,147902,0
67849,212,147903,0
67849,212,147904,0
67849,235,147905,0
67849,235,147906,0
67849,235,147907,0
67849,235,147908,0
67849,275,147909,0
67849,275,147910,0
67849,275,147911,0
67849,286,147912,0
67849,306,147913,0
67849,306,147914,0
67849,306,147915,0
67849,306,147916,0
67849,330,147917,0
67849,330,147918,0
67849,330,147919,0
67849,330,147920,0
67849,342,147921,0
67849,342,147922,0
67849,112,163591,23
67849,368,690994,0
67849,342,836189,0
67849,306,732445,0
67849,275,740354,0
67849,0,750054,0
67849,342,136460,0
67849,0,788911,0
67849,212,132483,0
67859,22,67852,0
67859,16,73943,0
67859,23,73947,5
67859,12,73949,2
67859,3,745394,0
67859,9,750636,0
67859,14,825399,0
67852,59,67849,9
67852,100,468407,0
67852,91,468406,0
67878,0,67851,0
67851,85,67849,9
67851,80,188111,6
67879,0,67880,0
67879,0,148426,0
67879,0,835906,0
67978,38,10417,6
67978,0,68040,0
67978,0,68041,0
67978,54,67954,0
67978,45,127554,0
68048,252,68047,0
68048,257,618727,0
68095,0,78154,0
63763,98,170976,9
63763,0,730304,0
68188,0,77807,0
68188,92,148515,0
68188,92,148516,0
68188,133,148517,0
68188,133,148518,0
68188,140,148519,0
68188,155,148520,0
68188,147,148521,0
68188,146,148522,0
68188,145,148523,0
68188,122,687522,0
68188,0,729064,0
68188,112,740926,0
68188,0,740927,0
68188,0,757216,0
68188,142,815261,0
68203,36,68202,4
68203,25,81311,0
68203,34,103749,0
68203,41,108940,0
68203,0,757136,0
68231,0,374659,0
68231,0,443693,0
68295,0,761112,0
68295,191,735726,0
68380,6,75634,0
68380,3,79238,0
68380,3,79298,0
68380,3,192969,0
68380,4,192971,0
68380,4,68382,0
68380,4,685684,0
68380,0,738436,0
68380,0,733493,0
68380,16,792214,0
68380,0,667121,0
68383,0,68384,0
68383,15,148915,0
68383,10,148916,0
68383,7,607845,0
68384,0,67673,0
68384,0,805420,0
68505,0,68506,0
68505,0,808106,0
68539,23,56861,0
68539,21,149262,0
68846,72,537810,0
36878,0,36877,0
36878,0,52300,0
36878,42,69036,3
36878,143,74036,23
36878,143,83933,0
36878,252,127904,0
36878,267,127905,0
36878,258,127906,0
36878,258,127907,0
36878,254,127908,0
36878,254,127909,0
36878,259,127910,6
36878,259,127911,0
36878,263,127912,0
36878,263,127913,0
36878,263,127914,0
36878,263,127915,0
36878,263,127916,0
36878,263,127917,0
36878,247,127918,0
36878,247,127919,0
36878,262,127920,0
36878,262,127921,0
36878,262,127922,0
36878,271,127923,0
36878,271,127924,0
36878,271,127925,0
36878,271,127926,15
36878,271,127927,0
36878,271,127928,0
36878,295,127929,0
36878,295,127930,0
36878,279,127931,0
36878,279,127932,0
36878,279,127933,0
36878,276,127934,0
36878,276,127935,0
36878,276,127936,0
36878,297,127937,0
36878,297,127938,5
36878,297,127939,0
36878,295,80360,0
36878,225,151786,20
36878,286,480514,0
36878,0,572372,0
36878,15,349251,1
36878,37,685049,0
36878,22,456215,0
36878,98,203491,9
36878,301,723646,0
36878,262,723645,0
36878,57,437408,2
36878,84,84355,4
36878,37,760331,0
36878,50,345849,0
36878,35,768968,4
36878,36,769206,0
36878,0,770215,0
36878,0,785888,0
36878,50,516534,0
36878,188,800324,16
69037,10,36878,0
69037,14,149912,0
69038,8,69037,0
69038,8,78204,0
69038,8,250236,1
69039,6,69038,0
69039,6,392283,0
69039,8,831895,0
69047,0,78526,0
69047,67,149913,0
69047,67,69049,0
69047,70,149914,0
69047,69,149915,0
69047,59,149916,0
69047,59,149917,0
69047,54,149918,0
69047,50,149919,0
69051,63,69047,16
69051,110,82202,0
69051,77,149924,0
69051,166,149925,0
69051,166,149926,0
69051,179,149927,0
69051,184,149928,0
69051,184,149929,0
69051,200,149930,0
69051,200,149931,0
69051,171,149932,0
69051,158,149933,0
69051,135,829543,60
69051,129,799247,0
69100,23,69099,0
69100,12,149963,0
69100,23,149964,0
69101,39,69100,1
69101,72,91175,16
69101,64,149965,0
69101,64,149966,0
69101,64,149967,0
69101,62,149968,0
69101,62,149969,0
69101,52,149970,0
69101,47,149971,0
69101,47,149972,0
69101,47,149973,0
69101,43,149974,0
69101,33,149975,0
69101,59,670882,0
69101,48,595129,0
69101,0,821109,0
69101,37,822278,0
69103,19,110380,5
69103,4,69102,0
69103,19,833734,0
59222,73,59200,1
59222,28,139247,0
59222,63,139248,0
69274,0,53466,0
69274,18,416964,1
53466,2,53465,0
69303,1,51840,0
69306,12,69304,0
69306,6,136142,1
69306,18,829065,8
69306,25,838039,1
69307,11,69306,0
69307,1,129810,0
69307,6,218873,0
69307,3,684912,0
69307,10,792095,0
69307,6,794248,0
69316,9,69317,8
69316,7,77111,0
69316,4,93658,0
69316,2,106663,0
69317,21,150151,0
69317,47,150152,0
69317,66,150153,0
69317,85,150154,0
69317,98,150155,0
69317,103,150156,0
69317,111,150157,0
69495,0,784122,0
69495,0,784124,0
69495,0,796150,0
69495,0,586094,0
69495,0,796152,0
37829,30,37828,0
37829,23,76679,1
37829,0,472152,0
37829,39,203690,0
37829,46,443197,0
37829,39,677553,0
37829,29,679227,0
37829,53,195510,0
37829,64,687656,0
37829,80,722400,0
37829,0,380071,0
37829,34,779537,0
37829,0,803038,0
37829,39,836929,0
37829,40,790819,0
69526,0,37829,0
69526,0,79958,0
69526,0,574349,0
69526,0,645860,0
69526,0,687918,0
69549,9,69550,0
69549,8,77298,0
69549,19,814148,8
69648,58,150504,0
69648,69,150505,0
69648,71,69647,0
69648,71,150506,0
69648,67,150507,0
70021,86,70018,0
70021,86,107983,0
70021,86,107984,0
70021,85,107985,0
70021,85,107986,0
70021,69,107987,0
70021,69,107988,0
70021,49,107989,0
70021,48,107990,0
70021,53,103274,0
70021,0,750852,0
70021,0,750853,0
70021,0,750855,0
70021,45,785967,0
70219,0,70217,0
70255,20,108113,0
70255,20,108114,0
70255,36,108115,0
70255,36,108116,0
70255,61,108117,0
70022,59,70018,0
70022,107,107992,0
70022,84,107993,0
70022,81,107994,0
70022,81,107995,0
70022,81,107996,0
70022,81,107997,0
70347,0,94236,0
70347,259,108212,0
70347,259,108213,0
70347,259,108214,0
70347,288,108215,0
70347,297,108216,0
70347,297,108217,0
70347,307,108218,0
70347,307,108219,0
70347,319,108220,0
70347,319,108221,0
70347,329,108222,0
70347,329,108223,0
70347,336,108224,0
70347,329,108225,0
70347,329,108226,0
70347,329,108227,0
70347,321,108228,0
70347,321,108229,0
70347,324,108230,0
70347,324,108231,0
70347,324,108232,0
70347,329,149994,0
70347,324,750861,0
70347,319,167064,0
70347,324,813524,0
7661,0,1943,0
70487,0,70486,0
70487,0,71748,0
70487,0,164841,0
70487,0,167837,0
70487,0,496675,0
70487,0,678376,0
70487,0,766857,0
70487,0,790448,0
70486,18,71658,0
70586,0,70584,0
70620,0,49846,0
70620,1,70713,0
70620,0,723188,0
70484,0,70483,0
70484,43,108313,0
70484,43,108314,0
70484,68,108315,0
70484,68,108316,0
70484,96,359462,0
70484,92,797813,0
51265,0,376,0
70962,14,70959,5
70962,6,71218,0
70962,14,71945,0
71029,93,48631,0
71029,0,79603,0
71029,83,71030,0
71029,64,108541,0
71029,93,192077,0
71029,0,675437,0
71029,84,735234,8
71029,68,384227,0
71053,5,71055,0
71053,0,70979,0
71053,0,71089,0
71053,1,71102,0
71053,5,814148,0
70978,0,71053,0
71121,0,71120,0
71121,2,781753,0
71121,0,811967,0
71121,2,837464,0
71135,1,71134,0
71191,0,71193,0
71122,109,71118,0
71122,0,736709,0
71122,0,76094,0
71122,0,808736,0
71270,14,71122,2
71270,0,99672,0
71270,0,99673,0
71270,22,99674,2
71270,0,99675,0
71270,14,605843,0
71271,5,71270,0
71271,8,146645,0
71271,5,168377,0
71271,8,115284,1
71271,7,519466,0
71271,2,167089,0
71271,4,300711,0
71271,5,787843,0
71279,0,71277,0
71300,0,71048,0
71300,1,815778,1
71342,73,71334,0
71384,37,71387,13
71384,48,71388,0
71384,48,71389,0
71216,11,71217,0
71216,13,71220,5
71216,11,71229,0
71216,9,71215,6
71472,2,108682,0
71500,13,70587,0
71500,7,71409,0
71500,8,159915,0
71500,0,192969,0
71500,16,261057,0
71500,11,397490,0
71500,8,203665,0
71500,12,679037,1
71500,0,754533,0
71500,7,79068,0
71215,0,71193,0
71557,295,108717,0
71557,383,108718,0
71557,413,108719,0
71557,413,108720,0
71557,413,108721,0
71557,435,108722,0
71557,429,108723,0
71557,428,108724,0
71557,413,108725,0
71557,413,108726,0
71557,448,108727,0
67983,0,71472,0
67983,75,67986,0
67983,56,71606,0
67983,72,71607,0
67983,33,67982,0
70733,0,58788,0
70733,13,80880,0
70733,13,101304,0
70733,13,101242,0
70733,31,108416,0
70733,43,108417,0
70733,53,108418,0
70733,53,108419,0
70733,0,491325,0
70733,31,569909,0
70733,53,487532,0
70733,52,487533,0
70733,25,161610,1
70733,0,800643,0
71625,32,70827,2
71625,0,786457,0
