CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
542,498,115,2,,,1910,1912,20,1,2,-1,1,1,91,1885.0,1.0,25508,280.3076923076923,28,0.3076923076923077,1906.0,3,2,2,1.0803571428571428,25.919642857142854,1906.0,27.0,16,0,1
550,501,509,1,University of Munich,,-1,1935,5,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1937.0,9,874,8,0.5694444444444444,46.27777777777778,1935.0,-1.0,0,0,1
551,501,510,2,"Kaiser Wilhelm Institut, Berlin",,1938,1939,2,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1937.0,9,874,8,0.5694444444444444,46.27777777777778,1937.0,-1.0,0,0,1
555,509,511,1,Ruprecht-Karls-Universität Heidelberg,,-1,1914,6,2,1,-1,1,1,3,1904.0,0.02654867256637168,122,1.079646017699115,2,0.017699115044247787,-1.0,0,0,0,0.0,0.0,1914.0,10.0,0,0,0
571,526,142,2,"University of California, Berkeley",95457486.0,1969,1971,15,2,0,-1,1,0,51,1962.0,0.9622641509433962,12950,244.33962264150944,36,0.6792452830188679,1970.0,3,796,4,1.3653846153846154,186.65384615384616,1970.0,9.0,5,0,1
572,526,528,1,Rockefeller University,83399316.0,-1,1969,9,5,0,1,1,0,42,1950.0,0.7368421052631579,5418,95.05263157894736,25,0.43859649122807015,1970.0,3,796,4,1.3653846153846154,186.65384615384616,1969.0,19.0,6,0,1
573,526,527,1,Rockefeller University,83399316.0,-1,1969,18,6,0,1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1970.0,3,796,4,1.3653846153846154,186.65384615384616,1969.0,-1.0,0,0,1
574,528,374,1,Brown University,27804330.0,-1,1950,48,6,5,1,1,1,69,1940.0,1.4375,6388,133.08333333333334,54,1.125,1950.0,2,744,2,0.7368421052631579,95.05263157894736,1950.0,10.0,8,2,1
585,540,418,2,Vanderbilt University,200719446.0,1989,1990,41,4,10,1,1,1,554,1970.0,10.653846153846152,82128,1579.3846153846155,408,7.8461538461538485,1986.0,13,4701,12,4.5,437.02777777777777,1986.0,20.0,51,11,1
594,521,547,1,University of Arizona,138006243.0,1989,1993,32,2,0,-1,0,0,280,1978.0,6.363636363636362,67778,1540.409090909091,561,12.75,1987.0,5,81,8,0.6285714285714286,150.02857142857144,1987.0,15.0,37,2,1
608,559,252,1,"University of California, San Diego",36258959.0,1969,1974,12,5,4,1,1,1,119,1968.0,2.38,13649,272.98,90,1.8,1974.0,2,277,1,7.6875,965.0,1974.0,6.0,8,0,1
612,546,561,1,"University of California, Berkeley",95457486.0,1977,1982,1,1,4,-1,1,1,26,1973.0,0.7222222222222222,2664,74.0,19,0.5277777777777778,1988.0,15,2261,22,6.147058823529411,1389.588235294117,1982.0,9.0,10,0,1
621,570,37,2,National Institute of Mental Health,,1979,1982,23,1,3,-1,1,1,148,1968.0,2.792452830188679,48611,917.1886792452832,91,1.7169811320754718,1980.0,17,7225,9,5.595238095238094,1282.4285714285713,1980.0,14.0,10,7,1
623,571,572,1,"University of Illinois, Urbana-Champaign",157725225.0,1989,1995,11,2,11,-1,1,1,30,1982.0,0.9375,1624,50.75,32,1.0,1992.0,7,603,9,5.233333333333333,538.7,1992.0,13.0,6,4,1
647,597,596,1,,,-1,1946,15,1,4,-1,1,1,145,1934.0,1.7261904761904765,48034,571.8333333333334,66,0.7857142857142857,1969.0,5,621,2,0.3666666666666665,21.8,1946.0,12.0,13,0,1
649,598,26,1,Rice University,74775410.0,1970,1974,11,2,1,-1,1,1,51,1947.0,1.0625,11300,235.41666666666663,33,0.6875,1970.0,6,968,5,1.4489795918367347,106.12244897959185,1970.0,27.0,10,2,1
651,47,549,1,Dalhousie University,129902397.0,-1,1978,7,2,9,-1,1,1,25,1983.0,3.125,3212,401.5,19,2.375,1977.0,13,4633,33,6.222222222222222,2012.7555555555555,1977.0,-5.0,0,0,1
663,360,602,1,McGill University,5023651.0,-1,1967,12,2,1,-1,1,1,236,1954.0,3.4705882352941178,85581,1258.5441176470588,154,2.264705882352941,1969.0,3,8485,6,2.6037735849056602,1599.2264150943397,1967.0,13.0,14,0,1
668,606,554,2,Smith-Kettlewell Eye Research Institute,,1986,1989,44,3,14,-1,1,1,322,1968.0,5.962962962962963,46721,865.2037037037038,274,5.074074074074074,1980.0,5,438,9,8.595238095238095,638.6190476190476,1980.0,21.0,23,11,1
699,321,368,2,Yale University,32971472.0,1988,1990,87,18,16,1,1,1,442,1963.0,7.491525423728813,61397,1040.627118644068,494,8.372881355932204,1987.0,14,2078,7,3.4,463.8285714285714,1987.0,27.0,38,9,1
703,637,638,1,"University of Michigan, Ann Arbor",27837315.0,-1,1957,1,1,11,-1,1,1,4,1955.0,1.0,295,73.75,2,0.5,1958.0,19,3857,17,3.2881355932203387,538.4745762711865,1957.0,2.0,4,0,1
704,637,639,2,National Institutes of Health,1299303238.0,1957,1959,3,1,11,-1,1,1,114,1940.0,1.5833333333333333,10149,140.95833333333334,66,0.9166666666666666,1958.0,19,3857,17,3.2881355932203387,538.4745762711865,1958.0,19.0,21,0,1
709,643,41,1,University of Pennsylvania,79576946.0,-1,1993,11,1,5,-1,1,1,79,1968.0,1.6458333333333333,19454,405.29166666666674,61,1.2708333333333333,1993.0,9,1225,6,2.827586206896552,167.0689655172414,1993.0,25.0,15,2,1
715,640,647,1,New School for Social Research,,-1,1952,5,1,0,-1,1,0,83,1935.0,1.3174603174603174,10565,167.69841269841268,50,0.7936507936507936,1980.0,4,316,8,1.1379310344827591,149.82758620689654,1952.0,17.0,7,0,1
716,647,648,0,Friedrich-Wilhelms-Universität zu Berlin,39343248.0,1926,1927,18,5,1,1,1,1,46,1909.0,0.4107142857142857,8444,75.39285714285714,32,0.2857142857142857,1935.0,4,1560,1,1.3174603174603174,167.69841269841268,1927.0,18.0,6,0,1
717,649,162,1,Julius-Maximilans-Universität Würzburg,,-1,1904,7,3,5,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1927.0,1,0,9,1.0,0.0,1904.0,-1.0,0,0,0
731,19646,2184,1,Stanford University,97018004.0,-1,1967,2,1,0,-1,1,0,428,1949.0,6.114285714285713,70394,1005.6285714285713,362,5.1714285714285735,1969.0,13,1321,24,1.72,724.52,1967.0,18.0,38,0,1
752,1,685,0,New York State Department of Health,1298060332.0,1993,1994,8,1,7,-1,1,1,279,1973.0,5.6938775510204085,71280,1454.6938775510205,300,6.122448979591836,1997.0,2,1978,9,3.36,431.84,1994.0,21.0,24,0,1
760,689,85,1,Max Planck Institute Frankfurt,,1991,1994,45,12,0,1,1,0,662,1969.0,12.490566037735848,127795,2411.2264150943397,747,14.094339622641508,1993.0,18,2196,31,7.517241379310343,480.5172413793104,1993.0,25.0,88,1,1
761,689,691,1,Max Planck Institute Frankfurt,,1991,1994,56,1,0,-1,1,0,186,1984.0,4.894736842105263,42618,1121.5263157894738,299,7.86842105263158,1993.0,18,2196,31,7.517241379310343,480.5172413793104,1993.0,10.0,25,6,1
764,692,418,1,Vanderbilt University,200719446.0,1974,1978,41,3,8,1,1,1,554,1970.0,10.653846153846152,82128,1579.3846153846155,408,7.8461538461538485,1976.0,17,4572,12,7.239130434782607,1021.6739130434784,1976.0,8.0,42,16,1
765,692,418,2,Vanderbilt University,200719446.0,1978,1980,41,3,10,1,1,1,554,1970.0,10.653846153846152,82128,1579.3846153846155,408,7.8461538461538485,1976.0,17,4572,12,7.239130434782607,1021.6739130434784,1976.0,10.0,42,16,1
766,693,694,2,Johns Hopkins University,145311948.0,1986,1988,12,4,1,1,1,1,79,1947.0,1.490566037735849,24284,458.18867924528297,51,0.9622641509433962,1985.0,6,632,4,2.621621621621621,72.89189189189189,1985.0,41.0,24,3,1
768,696,47,2,University of Arizona,138006243.0,1992,1995,73,5,0,1,0,0,280,1977.0,6.222222222222222,90574,2012.7555555555555,450,10.0,2000.0,7,527,3,1.75,131.75,1995.0,18.0,52,0,0
770,696,695,2,University of Texas at Austin,86519309.0,1988,1989,13,3,0,-1,0,0,100,1976.0,2.4390243902439024,8760,213.65853658536582,61,1.4878048780487805,2000.0,7,527,3,1.75,131.75,1989.0,13.0,17,0,0
779,709,167,1,"University of California, Berkeley",95457486.0,1977,1978,14,1,13,-1,1,1,138,1937.0,2.262295081967213,17620,288.85245901639337,83,1.360655737704918,1963.0,1,2,3,10.338983050847462,1031.1694915254238,1963.0,41.0,15,0,1
780,709,710,1,"University of California, Berkeley",95457486.0,1978,1984,24,2,20,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1963.0,1,2,3,10.338983050847462,1031.1694915254238,1963.0,-1.0,0,0,1
794,719,276,1,"University of California, San Francisco",180670191.0,-1,1991,32,3,5,-1,1,1,179,1972.0,3.58,47652,953.04,219,4.38,1986.0,5,1059,6,1.3,200.86666666666667,1986.0,19.0,25,6,1
799,723,94,2,Rockefeller University,83399316.0,1993,1995,27,1,7,-1,1,1,95,1996.0,3.6538461538461537,21730,835.7692307692308,204,7.8461538461538485,1995.0,11,4611,14,3.6666666666666665,372.03703703703695,1995.0,-1.0,2,1,1
800,723,64,2,Rockefeller University,83399316.0,1993,1995,32,3,7,-1,1,1,94,1958.0,1.5666666666666669,109612,1826.8666666666666,92,1.5333333333333334,1995.0,11,4611,14,3.6666666666666665,372.03703703703695,1995.0,37.0,3,0,1
811,291,11989,1,Leiden University,121797337.0,1974,1976,1,1,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1976.0,-1.0,0,0,0
817,736,10430,1,Iowa State University,173911158.0,-1,1942,33,2,2,-1,1,1,4,1965.0,2.0,723,361.5,5,2.5,1948.0,26,1625,12,2.647887323943662,280.5774647887324,1942.0,-23.0,0,0,1
835,553,747,1,Johns Hopkins University,145311948.0,1970,1973,14,2,4,-1,1,1,76,1964.0,1.6888888888888889,7315,162.55555555555554,57,1.2666666666666666,1938.0,1,18,3,1.6428571428571428,187.6309523809524,1938.0,9.0,6,3,1
839,16,931,1,Harvard University,136199984.0,-1,1972,22,6,2,1,1,1,86,1964.0,1.6538461538461535,12503,240.4423076923077,117,2.25,1970.0,4,321,6,4.557692307692308,1956.2692307692307,1970.0,8.0,3,1,1
850,291,1216,1,Leiden University,121797337.0,1969,1974,1,1,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1974.0,-1.0,0,0,0
854,437,962,1,Delft University of Technology,98358874.0,-1,1992,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1992.0,-1.0,0,0,0
860,291,27341,1,Leiden University,121797337.0,1974,1976,4,2,0,-1,0,0,1,1984.0,1.0,130,130.0,4,4.0,-1.0,0,0,0,0.0,0.0,1976.0,-8.0,0,0,0
875,787,1899,1,University of Oxford,40120149.0,1990,1993,5,2,3,-1,1,1,519,1972.0,10.38,24707,494.14,582,11.64,1990.0,2,269,6,4.0625,324.9375,1990.0,21.0,39,1,1
879,404,582,2,Rockefeller University,83399316.0,1988,1991,29,2,22,-1,1,1,341,1991.0,18.944444444444443,21531,1196.1666666666667,51,2.833333333333333,1987.0,9,1652,6,5.0,1018.4571428571428,1987.0,0.0,7,3,1
890,811,812,2,"University of California, San Francisco",180670191.0,1984,1989,65,4,15,1,1,1,412,1969.0,7.773584905660377,150517,2839.9433962264147,460,8.679245283018869,1980.0,9,1166,10,7.857142857142858,3604.8809523809523,1980.0,20.0,49,20,1
913,844,846,1,Massachusetts Institute of Technology,63966007.0,1986,1994,4,1,23,-1,1,1,129,1969.0,3.071428571428572,10277,244.69047619047612,107,2.5476190476190474,1989.0,7,401,8,10.666666666666666,428.7878787878788,1989.0,25.0,25,2,1
920,859,297,1,Yale University,32971472.0,1982,1986,15,1,8,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1993.0,30,12431,59,12.965517241379313,1611.7586206896551,1986.0,-1.0,0,0,1
928,10072,766,1,Delft University of Technology,98358874.0,-1,1975,1,1,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1975.0,-1.0,0,0,0
933,874,873,1,Max-Planck Institute for Biological Cybernetics,,1987,1993,18,1,9,-1,1,1,281,1975.0,5.9787234042553195,34707,738.4468085106382,321,6.829787234042553,1990.0,4,80,2,3.5,550.4375,1990.0,18.0,37,4,1
962,894,898,1,Colorado State University,92446798.0,1986,1993,8,3,7,-1,1,1,65,1982.0,3.4210526315789487,12926,680.3157894736843,106,5.57894736842105,1990.0,7,1329,11,1.71875,129.40625,1990.0,11.0,32,5,1
965,900,899,2,"University of Texas, Houston",,1990,1992,23,2,13,-1,1,1,336,1965.0,5.894736842105262,26974,473.2280701754385,279,4.894736842105263,1995.0,17,4297,23,4.148148148148148,452.03703703703695,1992.0,27.0,52,0,1
966,385,62,1,Johns Hopkins University,145311948.0,-1,1968,24,2,2,-1,1,1,9,1952.0,0.15789473684210525,1602,28.105263157894736,9,0.15789473684210525,1938.0,1,12,2,4.035714285714286,1062.0714285714287,1938.0,16.0,2,0,1
968,902,899,1,"University of Texas, Houston",,1987,1992,23,2,0,-1,0,0,336,1965.0,5.894736842105262,26974,473.2280701754385,279,4.894736842105263,1991.0,5,605,17,1.0,95.5,1991.0,27.0,52,4,0
973,900,553,1,Johns Hopkins University,145311948.0,1984,1990,22,3,12,-1,1,1,138,1938.0,1.6428571428571428,15761,187.6309523809524,126,1.5,1995.0,17,4297,23,4.148148148148148,452.03703703703695,1990.0,52.0,16,0,1
974,900,906,1,Johns Hopkins University,145311948.0,1984,1990,23,1,12,-1,1,1,89,1977.0,2.022727272727273,6528,148.36363636363637,151,3.4318181818181817,1995.0,17,4297,23,4.148148148148148,452.03703703703695,1990.0,13.0,7,0,1
975,900,907,2,University of Iowa,126307644.0,1992,1994,7,1,13,-1,1,1,47,1986.0,1.3823529411764706,17282,508.29411764705884,70,2.0588235294117645,1995.0,17,4297,23,4.148148148148148,452.03703703703695,1994.0,8.0,5,1,1
987,906,918,2,Vanderbilt University,200719446.0,1983,1985,5,2,15,-1,1,1,29,1938.0,0.5087719298245614,2447,42.92982456140351,37,0.6491228070175439,1977.0,4,300,11,2.022727272727273,148.36363636363637,1977.0,47.0,8,2,1
988,906,919,1,"University of Florida, Gainesville",33213144.0,1976,1982,4,2,10,-1,1,1,174,1973.0,3.625,14573,303.6041666666667,226,4.708333333333333,1977.0,4,300,11,2.022727272727273,148.36363636363637,1977.0,9.0,6,3,1
989,919,916,1,University of Chicago,40347166.0,1969,1974,10,1,3,-1,1,1,95,1959.0,1.507936507936508,19650,311.90476190476187,107,1.6984126984126984,1973.0,4,1114,3,3.625,303.6041666666667,1973.0,15.0,11,1,1
997,927,386,1,Stanford University,97018004.0,-1,1985,39,1,1,-1,1,1,260,1958.0,4.4827586206896575,51926,895.2758620689655,327,5.637931034482759,1979.0,10,597,21,2.142857142857143,390.07142857142856,1979.0,27.0,36,3,1
1013,940,171,1,University College London,45129253.0,-1,1955,21,2,0,-1,1,0,79,1950.0,1.362068965517241,37450,645.6896551724138,33,0.5689655172413793,-1.0,0,0,0,0.0,0.0,1955.0,5.0,23,0,0
1014,940,248,2,Université de Montréal,70931966.0,1955,1957,9,2,0,-1,1,0,12,1949.0,0.3,4303,107.575,11,0.275,-1.0,0,0,0,0.0,0.0,1957.0,8.0,3,0,0
1015,941,931,2,Stanford University,97018004.0,1974,1977,22,6,0,1,1,0,86,1964.0,1.6538461538461535,12503,240.4423076923077,117,2.25,1976.0,3,148,4,0.5813953488372093,76.30232558139534,1976.0,13.0,6,1,1
1017,941,942,1,Harvard University,136199984.0,-1,1974,27,4,0,1,1,0,138,1958.0,2.15625,19415,303.359375,189,2.953125,1976.0,3,148,4,0.5813953488372093,76.30232558139534,1974.0,16.0,10,0,1
1018,943,945,1,Stanford University,97018004.0,-1,1979,8,2,6,-1,1,1,13,1984.0,1.0,1994,153.38461538461542,9,0.6923076923076923,1992.0,5,1007,4,2.7333333333333334,288.6,1979.0,-5.0,0,0,1
1019,943,944,1,Stanford University,97018004.0,-1,1979,27,4,6,1,1,1,58,1961.0,1.0357142857142858,5593,99.875,74,1.3214285714285714,1992.0,5,1007,4,2.7333333333333334,288.6,1979.0,18.0,4,0,1
1020,943,931,2,Stanford University,97018004.0,1979,1981,22,3,7,1,1,1,86,1964.0,1.6538461538461535,12503,240.4423076923077,117,2.25,1992.0,5,1007,4,2.7333333333333334,288.6,1981.0,17.0,9,0,1
1021,943,947,2,University of Cambridge,241749.0,1981,1983,2,1,7,-1,1,1,26,1938.0,0.3661971830985916,5750,80.98591549295773,11,0.15492957746478872,1992.0,5,1007,4,2.7333333333333334,288.6,1983.0,45.0,7,0,1
1022,943,946,2,University of Cambridge,241749.0,1981,1983,5,2,7,-1,1,1,97,1938.0,1.1547619047619049,15679,186.65476190476195,96,1.1428571428571428,1992.0,5,1007,4,2.7333333333333334,288.6,1983.0,45.0,9,0,1
1024,949,185,2,University of Cambridge,241749.0,1967,1968,21,2,4,-1,1,1,40,1937.0,0.7142857142857143,60304,1076.857142857143,50,0.8928571428571429,1963.0,8,3915,5,4.457627118644068,1288.2711864406779,1963.0,31.0,2,0,1
1030,953,331,2,Columbia University,78577930.0,1983,1990,93,11,5,1,1,1,626,1961.0,10.262295081967213,204955,3359.918032786885,991,16.24590163934426,1982.0,1,0,1,1.65,152.35,1982.0,29.0,71,0,1
1032,953,955,2,"University of California, Los Angeles",161318765.0,1980,1983,4,2,5,-1,1,1,52,1966.0,0.9285714285714286,4607,82.26785714285714,60,1.0714285714285714,1982.0,1,0,1,1.65,152.35,1982.0,17.0,6,0,1
1034,953,957,1,Stanford University,97018004.0,1976,1980,7,1,3,-1,1,1,21,1964.0,0.84,1278,51.12,27,1.08,1982.0,1,0,1,1.65,152.35,1980.0,16.0,6,0,1
1035,582,90,1,California Institute of Technology,122411786.0,-1,1984,34,3,14,1,1,1,1,2003.0,1.0,0,0.0,2,2.0,1991.0,21,10437,17,18.944444444444443,1196.1666666666667,1984.0,-19.0,0,0,1
1037,404,16,1,California Institute of Technology,122411786.0,1984,1988,22,1,20,-1,1,1,237,1970.0,4.557692307692308,101726,1956.2692307692307,398,7.6538461538461515,1987.0,9,1652,6,5.0,1018.4571428571428,1987.0,18.0,16,4,1
1038,902,958,2,"University of Texas, Houston",,1992,1995,1,1,0,-1,0,0,176,1954.0,3.3207547169811322,43091,813.0377358490565,138,2.6037735849056602,1991.0,5,605,17,1.0,95.5,1991.0,41.0,14,2,0
1039,958,959,2,Harvard University,136199984.0,1951,1953,1,1,0,-1,1,0,177,1935.0,2.765625,8397,131.203125,117,1.828125,1954.0,10,1197,9,3.3207547169811322,813.0377358490565,1953.0,18.0,15,0,1
1053,968,90,2,California Institute of Technology,122411786.0,1992,1995,34,5,9,1,1,1,1,2003.0,1.0,0,0.0,2,2.0,1985.0,9,4239,14,2.6944444444444446,461.77777777777777,1985.0,-8.0,0,0,1
1064,980,97,1,New York University,57206974.0,1984,1990,50,1,0,-1,0,0,190,1974.0,3.9583333333333335,32176,670.3333333333334,177,3.6875,1988.0,5,1561,13,1.606060606060606,261.90909090909093,1988.0,16.0,34,0,1
1094,1002,193,1,University of Cambridge,241749.0,1975,1981,12,3,9,1,1,1,34,1954.0,0.6296296296296297,5561,102.98148148148148,35,0.6481481481481481,1981.0,11,6935,6,4.780487804878049,1000.439024390244,1981.0,27.0,12,0,1
1096,1004,1002,1,Syracuse University,70983195.0,1990,1995,19,4,0,1,0,0,196,1981.0,4.780487804878049,41018,1000.439024390244,159,3.8780487804878048,2010.0,1,0,4,0.5555555555555556,0.2222222222222222,1995.0,14.0,17,0,0
1120,810,1024,1,University of Toronto,185261750.0,1990,1993,10,1,22,-1,1,1,105,1951.0,1.6935483870967742,15630,252.09677419354838,41,0.6612903225806451,1988.0,4,190,4,7.5588235294117645,1011.1176470588236,1988.0,42.0,11,2,1
1138,1025,259,1,"University of Minnesota, Twin Cities",130238516.0,-1,1943,28,1,6,-1,1,1,226,1930.0,2.483516483516484,90039,989.4395604395604,84,0.9230769230769232,1941.0,2,3063,2,1.0675675675675675,214.8108108108108,1941.0,13.0,10,1,1
1139,1034,1025,1,"Indiana University, Bloomington",592451.0,-1,1952,25,2,1,-1,1,1,79,1941.0,1.0675675675675675,15896,214.8108108108108,38,0.5135135135135135,1950.0,7,402,6,1.5294117647058822,607.7647058823529,1950.0,11.0,5,0,1
1140,262,1035,1,Harvard University,136199984.0,-1,1915,8,2,3,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1915.0,-1.0,0,0,0
1145,1040,1039,1,Stanford University,97018004.0,-1,1924,9,3,0,1,1,0,150,1904.0,1.3888888888888888,13267,122.8425925925926,78,0.7222222222222222,-1.0,0,0,0,0.0,0.0,1924.0,20.0,10,0,0
1151,51,484,1,University of Pennsylvania,79576946.0,1985,1989,30,4,12,1,1,1,193,1964.0,3.327586206896552,31867,549.4310344827586,163,2.810344827586207,1982.0,4,443,4,4.075,769.625,1982.0,25.0,19,0,1
1160,1041,185,2,University of Cambridge,241749.0,1970,1972,21,2,4,-1,1,1,40,1937.0,0.7142857142857143,60304,1076.857142857143,50,0.8928571428571429,1963.0,4,1023,3,1.7894736842105263,555.7719298245614,1963.0,35.0,2,0,1
1165,76,80,1,Princeton University,20089843.0,-1,1978,21,3,22,1,1,1,230,1922.0,2.3,100340,1003.4,149,1.49,1969.0,5,80,4,17.39622641509434,3740.5471698113206,1969.0,56.0,14,0,1
1166,76,65,2,Harvard Medical School,136199984.0,1979,1982,17,4,29,1,1,1,66,1941.0,0.8684210526315791,21884,287.9473684210526,37,0.4868421052631579,1969.0,5,80,4,17.39622641509434,3740.5471698113206,1969.0,41.0,3,0,1
1169,1052,247,2,National Institutes of Health,1299303238.0,1972,1976,22,1,1,-1,1,1,62,1952.0,0.953846153846154,10904,167.75384615384615,42,0.6461538461538462,1970.0,5,1092,3,2.8269230769230766,1349.7692307692307,1970.0,24.0,11,0,1
1176,1057,1058,1,Utrecht University,193662353.0,1965,1970,6,4,5,1,1,1,58,1947.0,0.90625,4738,74.03125,51,0.796875,1984.0,2,92,4,0.972972972972973,34.864864864864856,1970.0,23.0,17,0,1
1177,1059,1058,1,Utrecht University,193662353.0,1967,1972,6,4,2,1,1,1,58,1947.0,0.90625,4738,74.03125,51,0.796875,1967.0,10,1023,9,9.472727272727274,766.3636363636364,1967.0,25.0,14,7,1
1178,1057,1050,2,Berlin,,1970,1972,7,1,6,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1984.0,2,92,4,0.972972972972973,34.864864864864856,1972.0,-1.0,0,0,1
1180,1060,1057,1,Utrecht University,193662353.0,1986,1990,10,5,1,1,1,1,36,1984.0,0.972972972972973,1290,34.864864864864856,46,1.2432432432432432,1989.0,9,451,7,1.9629629629629632,64.1111111111111,1989.0,6.0,0,0,1
1181,1061,1057,1,Utrecht University,193662353.0,1990,1994,10,6,30,1,1,1,36,1984.0,0.972972972972973,1290,34.864864864864856,46,1.2432432432432432,1993.0,33,2546,30,7.0,269.5862068965517,1993.0,10.0,9,5,1
1185,1065,1057,1,Utrecht University,193662353.0,1990,1994,10,6,0,1,0,0,36,1984.0,0.972972972972973,1290,34.864864864864856,46,1.2432432432432432,1996.0,1,6,2,1.0,6.0,1994.0,10.0,9,1,0
1187,1058,1067,1,Utrecht University,193662353.0,1944,1949,8,6,4,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1947.0,10,398,5,0.90625,74.03125,1947.0,-1.0,0,0,1
1188,1050,501,1,,,1954,1956,12,1,1,-1,1,1,41,1937.0,0.5694444444444444,3332,46.27777777777778,31,0.4305555555555556,-1.0,0,0,0,0.0,0.0,1956.0,19.0,4,0,0
1190,1068,1057,1,Utrecht University,193662353.0,1990,1994,10,6,0,1,0,0,36,1984.0,0.972972972972973,1290,34.864864864864856,46,1.2432432432432432,1994.0,6,540,5,0.42857142857142855,28.095238095238088,1994.0,10.0,9,2,1
