CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor,S_Or_DP
109225,85217,1212,1,Cornell University,205783295.0,-1,1973,28,4,3,1,1,1,408,1956.0,6.476190476190476,56925,903.5714285714287,469,7.4444444444444455,1971.0,29,2284,23,10.607843137254902,673.8627450980392,1971.0,17.0,26,5,1
109236,85226,85217,1,Cornell University,205783295.0,-1,1980,19,2,18,-1,1,1,541,1971.0,10.607843137254902,34367,673.8627450980392,422,8.274509803921571,1977.0,30,896,31,14.909090909090908,796.3409090909091,1977.0,9.0,34,11,1
109291,68417,58023,1,Aarhus University,204337017.0,-1,1984,2,1,0,-1,0,0,112,1961.0,1.9649122807017545,2595,45.526315789473685,50,0.8771929824561403,1982.0,22,257,33,12.35,774.025,1982.0,23.0,12,1,1
109361,85321,58024,1,Georg-August-Universität Göttingen,74656192.0,-1,1965,12,1,1,-1,1,1,5,1927.0,0.08771929824561403,1,0.017543859649122806,1,0.017543859649122806,1969.0,5,224,2,1.86,28.84,1965.0,38.0,0,0,1
109362,85321,58022,2,Northwestern University,111979921.0,1967,1968,3,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1969.0,5,224,2,1.86,28.84,1968.0,-1.0,0,0,1
109363,85321,4808,2,University of Chicago,40347166.0,1968,1969,2,2,1,-1,1,1,892,1924.0,9.102040816326529,33328,340.0816326530612,539,5.5,1969.0,5,224,2,1.86,28.84,1969.0,45.0,84,2,1
109364,58021,85321,1,Northwestern University,111979921.0,-1,1969,1,1,3,-1,1,1,93,1969.0,1.86,1442,28.84,52,1.04,1970.0,19,564,22,20.326923076923077,1093.1923076923076,1969.0,0.0,4,0,1
109365,85322,71037,1,Universität Hamburg,,-1,1950,6,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1966.0,6,35,2,0.8888888888888888,4.0,1950.0,-1.0,0,0,0
109366,85321,85322,2,Georg-August-Universität Göttingen,74656192.0,1966,1967,1,1,1,-1,1,1,8,1966.0,0.8888888888888888,36,4.0,3,0.3333333333333333,1969.0,5,224,2,1.86,28.84,1967.0,1.0,4,0,1
109382,85331,56474,2,Harvard University,136199984.0,1966,1967,29,5,0,1,0,0,516,1904.0,4.372881355932203,26997,228.78813559322037,539,4.567796610169491,1964.0,3,94,3,3.2452830188679247,121.35849056603772,1964.0,63.0,7,0,1
110437,61845,86424,1,Arecibo Observatory / SRI International,,1988,1988,1,1,10,-1,1,1,8,1980.0,1.1428571428571428,311,44.42857142857143,12,1.7142857142857142,1990.0,8,621,13,4.928571428571429,71.14285714285714,1988.0,8.0,2,0,1
110488,50104,93218,1,Delft University of Technology,98358874.0,-1,1979,1,1,0,-1,0,0,78,1966.0,1.7333333333333334,1321,29.355555555555554,68,1.5111111111111108,-1.0,0,0,0,0.0,0.0,1979.0,13.0,11,0,0
110490,50104,53706,1,Delft University of Technology,98358874.0,-1,1979,2,1,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1979.0,-1.0,0,0,0
110630,86538,9,1,"University of California, Berkeley",95457486.0,-1,1988,8,4,12,1,1,1,98,1963.0,2.5128205128205128,5250,134.61538461538458,139,3.5641025641025643,1984.0,5,440,11,6.13157894736842,198.71052631578945,1984.0,25.0,18,2,1
1701495,49849,1943,2,Københavns Universitet,,-1,1927,46,22,6,1,1,1,198,1909.0,1.8333333333333333,11813,109.37962962962965,75,0.6944444444444444,1925.0,7,277,2,1.03921568627451,69.98039215686275,1925.0,18.0,17,0,1
110667,32879,86562,2,Technische Hochschule Stuttgart,,-1,1928,6,3,15,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1924.0,6,1320,3,4.59375,352.44791666666674,1924.0,-1.0,0,0,1
110668,32879,35320,2,University of Cambridge,241749.0,1930,1931,18,9,20,1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1924.0,6,1320,3,4.59375,352.44791666666674,1924.0,-1.0,0,0,1
110669,32879,34756,2,University of Rome,,1930,1931,34,7,20,1,1,1,113,1921.0,1.2555555555555555,10361,115.12222222222222,66,0.7333333333333333,1924.0,6,1320,3,4.59375,352.44791666666674,1924.0,10.0,14,1,1
111243,84839,67581,1,"University of Washington, Seattle",201448701.0,-1,1961,2,2,1,-1,1,1,10,1944.0,0.4166666666666667,463,19.291666666666668,10,0.4166666666666667,1962.0,1,47,3,1.0,47.0,1961.0,17.0,2,1,0
111280,87002,54028,1,Princeton University,20089843.0,-1,1934,18,6,0,1,0,0,164,1888.0,1.5619047619047621,3384,32.22857142857143,114,1.0857142857142856,1934.0,2,28,2,0.4761904761904762,7.809523809523809,1934.0,46.0,57,1,1
111282,87001,54028,2,Princeton University,20089843.0,-1,1949,18,7,0,1,0,0,164,1888.0,1.5619047619047621,3384,32.22857142857143,114,1.0857142857142856,1983.0,5,265,10,0.8888888888888888,34.22222222222222,1949.0,61.0,12,0,0
111283,87002,35319,2,University of Cambridge,241749.0,-1,1935,7,5,0,1,0,0,39,1925.0,1.3448275862068966,3278,113.03448275862068,14,0.4827586206896552,1934.0,2,28,2,0.4761904761904762,7.809523809523809,1934.0,10.0,11,0,1
111311,78278,87019,1,California Institute of Technology,122411786.0,-1,1984,2,1,0,-1,1,0,3,1961.0,0.5,299,49.83333333333334,3,0.5,2004.0,31,177,21,3.0,20.384615384615387,1984.0,23.0,0,0,1
111312,87019,87020,1,"University of California, Berkeley",95457486.0,-1,1962,6,1,1,-1,1,1,157,1953.0,2.378787878787879,7905,119.77272727272728,126,1.9090909090909087,1961.0,3,299,3,0.5,49.83333333333334,1961.0,9.0,9,2,0
111313,87020,57520,1,Stanford University,97018004.0,-1,1951,6,5,1,1,1,1,8,1950.0,1.3333333333333333,70,11.666666666666664,4,0.6666666666666666,1953.0,8,117,6,2.378787878787879,119.77272727272728,1951.0,1.0,7,0,1
111608,87225,34464,1,"University of California, Santa Barbara",154570441.0,-1,1988,10,3,3,-1,1,1,637,1973.0,13.0,47930,978.1632653061224,208,4.244897959183674,1986.0,13,2992,14,1.8611111111111112,157.27777777777774,1986.0,15.0,59,9,1
111796,87360,36889,1,Ludwig-Maximilians-Universität München,8204097.0,-1,1911,9,5,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1911.0,-1.0,0,0,0
111797,87360,3211,2,Ludwig-Maximilians-Universität München,8204097.0,1912,1914,40,12,0,1,0,0,121,1891.0,0.968,7047,56.376000000000005,36,0.28800000000000003,-1.0,0,0,0,0.0,0.0,1914.0,23.0,3,0,0
111954,87474,57576,1,Stanford University,97018004.0,-1,1955,16,5,0,1,0,0,79,1937.0,1.2153846153846153,6391,98.32307692307691,53,0.8153846153846154,-1.0,0,0,0,0.0,0.0,1955.0,18.0,5,0,0
111955,87477,87476,1,Technische Universität Hannover,,-1,1979,1,1,4,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1978.0,4,237,8,2.3870967741935485,138.6451612903226,1978.0,-1.0,0,0,1
111984,87498,7647,1,Georg-August-Universität Göttingen,74656192.0,-1,1910,13,2,1,-1,1,1,240,1868.0,1.5584415584415583,4124,26.779220779220783,76,0.4935064935064935,-1.0,0,0,0,0.0,0.0,1910.0,42.0,17,0,0
112202,87680,56795,1,"University of Maryland, College Park",66946132.0,-1,1972,2,1,0,-1,0,0,88,1950.0,1.4915254237288136,14071,238.49152542372883,39,0.6610169491525424,1975.0,1,106,2,1.0,106.0,1972.0,22.0,8,0,0
112521,87899,87900,1,Technische Universität München (TUM),62916508.0,1981,1984,3,2,4,-1,1,1,287,1975.0,6.1063829787234045,16682,354.93617021276594,460,9.787234042553193,1870.0,1,60,4,2.7697368421052637,111.8355263157895,1870.0,9.0,20,0,1
112574,87899,87897,3,"Max-Planck-Institut für Polymerforschung, Mainz",,1986,1992,1,1,5,-1,1,1,558,1967.0,11.16,17707,354.14,833,16.66,1870.0,1,60,4,2.7697368421052637,111.8355263157895,1870.0,25.0,183,3,1
112635,87899,87971,2,IBM Almaden Research Center,,1984,1986,1,1,4,-1,1,1,68,1969.0,2.6153846153846154,2533,97.42307692307692,103,3.9615384615384617,1870.0,1,60,4,2.7697368421052637,111.8355263157895,1870.0,17.0,14,0,1
112710,87996,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1984,7,2,0,-1,0,0,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1985.0,1,5,3,1.0,5.0,1984.0,28.0,31,0,0
112731,88053,60142,1,University of Cambridge,241749.0,1952,1956,11,5,0,1,1,0,75,1946.0,1.875,1806,45.15,74,1.85,1970.0,3,135,6,2.0,56.71794871794872,1956.0,10.0,9,0,1
112742,73627,88059,1,University of Leeds,130828816.0,-1,1963,1,1,1,-1,1,1,3,1978.0,1.0,19,6.333333333333332,2,0.6666666666666666,1986.0,8,158,6,2.5384615384615383,33.653846153846146,1963.0,-15.0,0,0,1
113014,67388,88245,1,Dartmouth College,107672454.0,-1,1969,1,1,0,-1,0,0,1,1993.0,1.0,2,2.0,2,2.0,1973.0,4,27,1,3.122448979591837,93.28571428571428,1969.0,-24.0,0,0,1
113095,88301,52875,1,Harvard University,136199984.0,1988,1992,18,6,8,1,1,1,214,1954.0,3.962962962962963,21296,394.3703703703704,182,3.3703703703703702,1991.0,17,295,26,3.612903225806452,113.74193548387095,1991.0,38.0,36,5,1
113171,88365,70587,1,Utrecht University,193662353.0,-1,1946,9,4,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1946.0,-1.0,0,0,0
113172,88366,88365,1,University of Groningen,169381384.0,-1,1964,1,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1983.0,5,554,6,1.0625,36.625,1964.0,-1.0,0,0,1
113174,88367,88366,1,University of Groningen,169381384.0,-1,1981,1,1,0,-1,0,0,17,1983.0,1.0625,586,36.625,11,0.6875,1981.0,12,1206,8,2.2439024390243905,186.80487804878052,1981.0,-2.0,2,0,1
113203,88384,67111,1,Technische Universität Berlin,,-1,1932,6,1,2,0,1,1,12,1950.0,2.0,0,0.0,1,0.16666666666666666,1932.0,5,185,1,0.4810126582278481,41.46835443037975,1932.0,-18.0,0,0,1
113204,88385,88384,1,Massachusetts Institute of Technology,63966007.0,-1,1956,2,1,0,0,1,0,38,1932.0,0.4810126582278481,3276,41.46835443037975,23,0.2911392405063291,1956.0,1,0,1,4.166666666666667,292.43333333333334,1956.0,24.0,5,0,1
113205,88386,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1984,7,2,5,-1,1,1,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1986.0,10,1422,11,7.5,558.3611111111112,1984.0,28.0,31,0,1
113206,88386,88387,1,Massachusetts Institute of Technology,63966007.0,-1,1987,1,1,6,-1,1,1,127,1979.0,3.097560975609756,7055,172.0731707317073,141,3.4390243902439024,1986.0,10,1422,11,7.5,558.3611111111112,1986.0,8.0,21,5,1
113207,88387,88388,1,Brown University,27804330.0,-1,1975,17,2,1,-1,1,1,335,1964.0,5.775862068965517,61861,1066.5689655172414,240,4.137931034482759,1979.0,5,268,9,3.097560975609756,172.0731707317073,1975.0,11.0,40,0,1
113209,88388,88390,1,Lehigh University,186143895.0,-1,1964,1,1,5,-1,1,1,1,1966.0,1.0,40,40.0,2,2.0,1964.0,21,14458,11,5.775862068965517,1066.5689655172414,1964.0,-2.0,1,1,1
113211,88390,88392,1,Université de Genève,,-1,1937,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,1966.0,1,40,2,1.0,40.0,1937.0,-1.0,0,0,0
113212,88392,75627,0,Université Paris-Sorbonne,,-1,1921,4,2,1,-1,1,1,46,1892.0,0.3565891472868217,4792,37.14728682170543,17,0.13178294573643412,-1.0,0,0,0,0.0,0.0,1921.0,29.0,3,0,0
113213,88392,88393,1,Université de Genève,,-1,1921,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1921.0,-1.0,0,0,0
113231,88017,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1995,7,4,0,1,0,0,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1995.0,22,1606,37,13.481481481481481,296.8888888888889,1995.0,39.0,56,1,1
113232,88016,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1995,7,4,0,1,0,0,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1995.0,3,20,6,0.75,5.0,1995.0,39.0,56,2,0
113233,88014,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1994,7,5,0,1,0,0,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1993.0,7,146,14,21.620689655172416,825.5862068965519,1993.0,38.0,71,3,1
113236,88008,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1992,7,5,0,1,0,0,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1993.0,7,206,11,2.2068965517241383,58.379310344827594,1992.0,36.0,69,1,1
113238,88002,88385,1,Massachusetts Institute of Technology,63966007.0,-1,1989,7,4,0,1,0,0,250,1956.0,4.166666666666667,17546,292.43333333333334,176,2.933333333333333,1992.0,1,26,4,1.0,26.0,1989.0,33.0,59,0,0
113292,88445,2299,1,Delft University of Technology,98358874.0,-1,1972,5,1,3,-1,1,1,1,1980.0,1.0,1,1.0,2,2.0,1978.0,4,10,4,3.775,123.1,1972.0,-8.0,0,0,1
113296,88447,88445,1,University of Amsterdam,887064364.0,-1,1992,5,3,0,-1,0,0,151,1978.0,3.775,4924,123.1,176,4.4,1987.0,13,104,21,6.514285714285713,54.05714285714286,1987.0,14.0,35,2,1
113303,88452,88445,1,University of Amsterdam,887064364.0,-1,1992,5,3,0,-1,0,0,151,1978.0,3.775,4924,123.1,176,4.4,1988.0,18,576,26,5.28125,178.375,1988.0,14.0,35,16,1
113318,54861,83156,0,Kaiser-Wilhelms-Universität Straßburg,,1905,1908,5,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1908.0,-1.0,0,0,0
113373,88496,23346,0,Leiden University,121797337.0,1919,1921,23,12,0,1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1921.0,-1.0,0,0,0
113374,88496,76803,1,Leiden University,121797337.0,-1,1927,4,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1927.0,-1.0,0,0,0
113376,88499,25223,1,Delft University of Technology,98358874.0,-1,1932,4,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1932.0,-1.0,0,0,0
113377,88500,88499,1,Delft University of Technology,98358874.0,-1,1952,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1952.0,-1.0,0,0,0
113378,88500,88496,1,Delft University of Technology,98358874.0,-1,1952,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1952.0,-1.0,0,0,0
113379,88501,88500,1,University of Groningen,169381384.0,-1,1976,1,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1970.0,9,53,7,4.557692307692308,60.230769230769226,1970.0,-1.0,0,0,1
113911,88908,88909,1,Christian-Albrechts-Universität zu Kiel,,-1,1969,9,2,9,-1,1,1,169,1975.0,3.595744680851064,4115,87.55319148936171,390,8.297872340425531,1975.0,13,78,12,8.617021276595745,76.74468085106382,1969.0,-6.0,0,0,1
113912,88909,88910,1,Christian-Albrechts-Universität zu Kiel,,1955,1959,5,4,8,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1975.0,17,438,21,3.595744680851064,87.55319148936171,1959.0,-1.0,0,0,1
113913,88910,1932,1,Leipzig University,926574661.0,-1,1938,31,10,4,1,1,1,198,1922.0,2.020408163265306,17502,178.59183673469386,127,1.2959183673469388,-1.0,0,0,0,0.0,0.0,1938.0,16.0,9,0,0
113914,88911,88909,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1976,9,6,0,1,0,0,169,1975.0,3.595744680851064,4115,87.55319148936171,390,8.297872340425531,1975.0,14,451,13,7.4,280.26666666666665,1975.0,1.0,10,6,1
114347,89191,1942,1,University of Edinburgh,98677209.0,-1,1941,27,4,0,-1,0,0,409,1906.0,3.5565217391304347,52405,455.69565217391306,142,1.2347826086956522,-1.0,0,0,0,0.0,0.0,1941.0,35.0,39,0,0
115373,52256,52257,1,University of Rochester,5388228.0,1983,1988,9,3,6,-1,1,1,1170,1973.0,23.877551020408163,55294,1128.4489795918366,208,4.244897959183674,1986.0,11,10,13,41.16666666666666,2151.722222222222,1986.0,15.0,4,0,1
115492,90581,75620,1,Utrecht University,193662353.0,-1,1990,3,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,2009.0,2,43,26,0.5714285714285714,6.142857142857142,1990.0,-1.0,0,0,0
115501,90586,25388,2,Georg-August-Universität Göttingen,74656192.0,-1,1933,24,10,0,1,0,0,1,1954.0,1.0,100,100.0,2,2.0,1932.0,4,36,4,1.8651685393258424,30.741573033707862,1932.0,-21.0,0,0,1
115503,90586,1943,2,University of Copenhagen,124055696.0,-1,1934,46,15,0,1,0,0,198,1909.0,1.8333333333333333,11813,109.37962962962965,75,0.6944444444444444,1932.0,4,36,4,1.8651685393258424,30.741573033707862,1932.0,25.0,15,0,1
115653,33645,65107,1,Friedrich-Alexander-Universität Erlangen,,-1,1951,2,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,1951.0,11,176,3,8.816901408450704,296.9154929577465,1951.0,-1.0,0,0,1
115689,90720,90719,1,Universität Innsbruck,3020458218.0,-1,1913,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1948.0,7,1,1,7.0,1.0,1913.0,-1.0,0,0,0
115690,90721,1932,2,Max-Planck-Institut für Physik,,1953,1955,31,8,1,1,1,1,198,1922.0,2.020408163265306,17502,178.59183673469386,127,1.2959183673469388,-1.0,0,0,0,0.0,0.0,1955.0,33.0,19,0,0
115691,90721,1943,2,Copenhagen,,1955,1956,46,5,1,1,1,1,198,1909.0,1.8333333333333333,11813,109.37962962962965,75,0.6944444444444444,-1.0,0,0,0,0.0,0.0,1956.0,47.0,11,0,0
115692,90721,64351,1,Vienna University,,-1,1951,7,1,1,0,1,1,2,1929.0,0.5,3,0.75,3,0.75,-1.0,0,0,0,0.0,0.0,1951.0,22.0,0,0,0
115693,90722,90721,1,Justus-Liebig-Universität Giessen,,-1,1968,1,1,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1968.0,-1.0,0,0,0
115720,90740,54853,1,University of Chicago,40347166.0,-1,1952,2,2,0,-1,1,0,111,1929.0,1.734375,19877,310.578125,35,0.546875,1953.0,17,4605,18,16.91304347826087,1408.8985507246375,1952.0,23.0,12,0,1
115733,90746,1827,2,Georg-August-Universität Göttingen,74656192.0,-1,1927,21,3,0,-1,0,0,180,1886.0,1.40625,20633,161.1953125,70,0.546875,-1.0,0,0,0,0.0,0.0,1927.0,41.0,21,0,0
115734,90746,34410,0,Georg-August-Universität Göttingen,74656192.0,-1,1924,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1924.0,-1.0,0,0,0
115897,90851,23592,1,University of Amsterdam,887064364.0,-1,1945,7,4,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1945.0,-1.0,0,0,0
115915,90870,34756,1,University of Rome,,-1,1929,34,7,3,1,1,1,113,1921.0,1.2555555555555555,10361,115.12222222222222,66,0.7333333333333333,1933.0,4,211,9,0.6049382716049383,4.604938271604938,1929.0,8.0,14,0,1
115917,90870,59696,2,Universität Leipzig,,-1,1931,16,2,3,-1,1,1,236,1930.0,2.593406593406593,65564,720.4835164835165,144,1.5824175824175823,1933.0,4,211,9,0.6049382716049383,4.604938271604938,1931.0,1.0,4,0,1
115918,90871,83020,1,Leiden University,121797337.0,-1,1964,4,1,0,-1,1,0,40,1972.0,1.0,1728,43.2,47,1.175,1960.0,2,58,2,3.3953488372093017,104.6279069767442,1960.0,-8.0,0,0,1
115928,90879,90878,1,Leiden University,121797337.0,-1,1925,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1953.0,1,85,1,1.0,85.0,1925.0,-1.0,0,0,0
115929,90880,90879,1,University of Groningen,169381384.0,-1,1950,1,1,0,0,0,0,1,1953.0,1.0,85,85.0,1,1.0,1985.0,6,250,5,0.7083333333333334,58.41666666666666,1950.0,-3.0,0,0,1
115963,90905,1943,2,Copenhagen,,-1,1925,46,20,0,1,0,0,198,1909.0,1.8333333333333333,11813,109.37962962962965,75,0.6944444444444444,-1.0,0,0,0,0.0,0.0,1925.0,16.0,27,0,0
116040,90963,25212,1,University of Amsterdam,887064364.0,-1,1967,4,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1967.0,-1.0,0,0,0
116114,91018,91016,1,Universität Zürich,202697423.0,-1,1907,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1907.0,-1.0,0,0,0
116115,91019,91018,1,ETH Zürich,35440088.0,-1,1924,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1924.0,-1.0,0,0,0
116221,91019,23346,0,Leiden University,121797337.0,1919,1924,23,14,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1924.0,-1.0,0,0,0
116253,91112,80366,1,"University of Michigan, Ann Arbor",27837315.0,-1,1965,2,2,1,-1,1,1,16,1950.0,0.8888888888888888,234,13.0,11,0.6111111111111112,-1.0,0,0,0,0.0,0.0,1965.0,15.0,9,0,0
116254,91113,66195,1,,,-1,1974,3,1,0,-1,1,0,85,1974.0,1.8888888888888888,2518,55.95555555555556,57,1.2666666666666666,1971.0,19,482,25,9.352941176470589,191.94117647058826,1971.0,0.0,3,0,1
116288,80366,91132,1,Case Institute of Technology,,-1,1951,1,1,2,0,1,1,51,1946.0,1.3783783783783785,3124,84.43243243243244,26,0.7027027027027027,1950.0,6,130,4,0.8888888888888888,13.0,1950.0,5.0,16,3,1
116351,91175,69101,1,Cornell University,205783295.0,1981,1988,16,3,0,-1,0,0,324,1975.0,7.043478260869565,13120,285.2173913043478,252,5.478260869565218,1976.0,5,118,9,5.934782608695652,210.3695652173913,1976.0,13.0,72,16,1
116405,91205,52379,3,Collège de France,187986737.0,1908,1910,6,3,0,-1,1,0,2,1932.0,0.25,99,12.375,3,0.375,-1.0,0,0,0,0.0,0.0,1910.0,-22.0,0,0,0
116469,91249,76803,1,Leiden University,121797337.0,-1,1925,4,3,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1925.0,-1.0,0,0,0
116639,91372,88445,1,University of Amsterdam,887064364.0,-1,1994,5,3,0,-1,0,0,151,1978.0,3.775,4924,123.1,176,4.4,1991.0,6,57,11,8.419354838709678,185.2258064516129,1991.0,16.0,43,1,1
116652,91380,771020,3,Pittsburgh University,,1970,1972,5,2,6,-1,1,1,47,1974.0,1.0930232558139534,985,22.90697674418605,13,0.3023255813953488,1975.0,5,9,5,1.680851063829787,15.382978723404255,1972.0,-2.0,1,0,1
116669,91396,23414,1,Leiden University,121797337.0,-1,1905,6,2,0,-1,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1905.0,-1.0,0,0,0
116671,91398,91397,1,Utrecht University,193662353.0,-1,1920,1,1,0,0,1,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1920.0,-1.0,0,0,0
116672,91398,13139,0,University of Cambridge,241749.0,1917,1919,35,6,0,1,1,0,47,1881.0,0.3481481481481481,1631,12.08148148148148,12,0.08888888888888889,-1.0,0,0,0,0.0,0.0,1919.0,38.0,3,0,0
116673,91398,23414,2,Teylers Institute in Haarlem,,1919,1922,6,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1922.0,-1.0,0,0,0
116674,91398,91399,0,University College London,45129253.0,1916,1917,2,1,0,0,1,0,32,1877.0,0.9696969696969696,93,2.8181818181818183,2,0.060606060606060615,-1.0,0,0,0,0.0,0.0,1917.0,40.0,0,0,0
116676,91400,91398,1,Delft University of Technology,98358874.0,-1,1946,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1946.0,-1.0,0,0,0
116677,91400,91396,1,Delft University of Technology,98358874.0,-1,1946,1,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1946.0,-1.0,0,0,0
116698,91412,91380,3,University of São Paulo,17974374.0,-1,1978,15,1,0,-1,0,0,79,1975.0,1.680851063829787,723,15.382978723404255,187,3.9787234042553186,-1.0,0,0,0,0.0,0.0,1978.0,3.0,5,0,0
116699,91413,91380,3,University of São Paulo,17974374.0,-1,1988,15,3,0,-1,0,0,79,1975.0,1.680851063829787,723,15.382978723404255,187,3.9787234042553186,2009.0,10,104,16,1.0,8.833333333333334,1988.0,13.0,8,0,1
116700,91414,91380,3,University of São Paulo,17974374.0,-1,1991,15,4,0,1,0,0,79,1975.0,1.680851063829787,723,15.382978723404255,187,3.9787234042553186,-1.0,0,0,0,0.0,0.0,1991.0,16.0,14,0,0
116701,91415,91380,3,University of São Paulo,17974374.0,-1,1992,15,5,0,1,0,0,79,1975.0,1.680851063829787,723,15.382978723404255,187,3.9787234042553186,-1.0,0,0,0,0.0,0.0,1992.0,17.0,13,0,0
116702,91416,91380,3,University of São Paulo,17974374.0,-1,1994,15,5,7,1,1,1,79,1975.0,1.680851063829787,723,15.382978723404255,187,3.9787234042553186,1991.0,4,48,12,4.8,120.63333333333334,1991.0,19.0,10,1,1
116725,91435,91438,3,State University of Campinas,181391015.0,1987,1990,1,1,1,-1,1,1,15,1985.0,0.4545454545454545,56,1.6969696969696968,48,1.4545454545454546,1987.0,8,194,24,10.8,170.57142857142858,1987.0,5.0,4,1,1
116727,91438,91440,3,,,-1,1978,1,1,1,-1,1,1,76,1976.0,1.948717948717949,951,24.384615384615387,193,4.94871794871795,1985.0,4,36,21,0.4545454545454545,1.6969696969696968,1978.0,2.0,8,0,1
116728,91440,91442,1,Universidade Estadual de Campinas,,-1,1973,1,1,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1976.0,9,73,11,1.948717948717949,24.384615384615387,1973.0,-1.0,0,0,1
116862,91573,73933,1,Yale University,32971472.0,1978,1984,3,1,1,-1,1,1,104,1955.0,1.8909090909090909,2992,54.4,101,1.8363636363636364,1986.0,18,1932,51,6.75,486.97222222222223,1984.0,29.0,9,0,1
