Mentor,PubsOfMentorInTraning,Mentee,CollaPubsOfWithMentor
13395,29,50385,0
13395,19,117113,0
13395,15,117114,0
13395,25,117115,0
13395,8,121866,0
49330,24,245915,0
49330,0,724070,0
49330,21,755957,2
247142,16,247143,0
212603,17,214629,0
212603,13,214630,0
212603,16,214631,0
212603,16,214632,0
212603,16,214633,0
212603,16,214634,0
212603,14,214635,0
212603,14,214636,0
212603,15,214637,0
212603,17,248945,0
248946,0,212603,0
248946,11,251381,0
248946,10,251382,0
248946,11,251383,0
248947,0,248946,0
248948,0,248947,0
248948,8,515851,4
248950,0,496953,0
248950,0,496952,0
248950,0,496954,0
37479,6,128643,0
37479,6,128644,0
37479,0,477493,0
251199,0,251198,0
249261,8,807267,0
257800,0,52161,0
257800,7,262994,0
257800,11,262995,0
257800,0,48236,0
15946,102,118166,0
15946,103,118167,0
15946,99,118168,0
15946,93,468210,0
15946,103,461935,0
15946,57,468221,0
15946,17,468418,0
15946,19,468417,4
15946,51,436875,4
15946,0,491242,0
15946,0,491243,0
15946,0,491244,0
15946,0,151351,0
15946,0,491245,0
15946,29,641194,0
15946,51,641195,0
15946,52,641196,0
15946,63,641197,1
15946,63,468222,3
258386,0,30830,0
24423,15,50809,2
24423,0,66154,0
24423,0,779934,0
24423,0,780937,0
12266,0,19327,0
4587,0,2046,0
4587,0,1376,0
4587,0,65626,0
4587,50,20293,0
4587,0,271645,0
75024,0,75023,0
75024,0,4043,0
26016,0,65350,0
26016,40,122218,0
26016,0,702991,0
263329,1,263327,0
263329,1,264744,0
263328,3,263327,0
263328,13,264739,0
263328,13,264740,0
263328,10,264741,0
263328,3,264742,0
263328,3,264743,0
263328,5,735189,0
100647,0,737475,0
100647,0,182555,0
264670,0,67122,0
264670,0,737362,0
264670,56,792365,0
264670,0,816857,0
264678,0,829151,0
74529,61,93924,0
74529,54,93929,0
74529,54,93930,0
74529,42,74528,0
74529,27,159555,0
74529,27,159556,0
74529,48,159557,0
74529,51,679212,0
74529,47,806890,0
74529,47,806891,0
76228,0,676336,0
271228,21,271479,0
271228,27,84524,0
271228,27,271480,0
271228,2,271476,0
271228,0,271468,0
271228,3,271469,0
271228,5,271483,2
271228,12,271477,0
271228,3,271473,0
271228,5,271471,0
271228,14,271478,0
271228,2,271475,0
271228,2,271474,0
271228,0,271467,0
271228,19,734641,3
271400,19,271399,0
271400,10,271626,0
271400,19,113840,0
271400,9,22433,0
271400,17,785867,0
271414,0,723739,0
271445,12,10213,0
271445,10,117610,1
271445,17,271452,0
271445,17,132202,0
271445,12,271451,2
157,2,271445,2
157,4,61357,0
157,0,10370,0
157,0,271446,0
157,0,271447,0
157,0,271448,0
157,0,271449,0
157,0,271450,0
157,5,30199,0
10370,9,4573,1
10370,23,11638,1
10370,17,71149,0
10370,13,115843,0
10370,30,115844,0
10370,30,115845,0
10370,0,52570,0
10370,0,33847,0
271448,10,726848,0
271450,16,71149,0
117610,13,229302,0
117610,0,480891,0
117610,18,730058,4
117610,0,159452,0
117610,24,807748,4
15347,0,4520,0
271496,13,271505,0
271496,13,271506,0
271496,8,271507,0
271496,6,271500,4
271496,13,17951,3
271496,6,271502,0
271496,9,271504,0
271496,15,271452,0
271497,12,271496,3
271533,0,809993,0
271535,0,271534,0
271536,0,271534,0
47350,0,271543,0
47350,44,729880,8
271544,47,271543,1
453,0,10900,0
453,13,589,0
453,0,71553,0
453,29,92608,0
453,29,271533,0
453,0,688149,0
94258,48,73207,7
94258,78,151727,0
94258,78,151728,0
94258,48,171268,0
94258,75,271550,0
94258,0,271530,0
94258,0,639816,0
94258,0,44423,0
94258,0,789799,0
94258,0,109881,0
271643,18,271529,0
271643,0,271650,0
271651,0,271529,0
271656,3,754829,0
271656,0,754830,0
271652,0,271651,0
271530,0,271529,0
271530,0,44423,0
271681,44,271680,0
271681,15,271684,5
271681,16,271685,6
271681,16,271686,0
271681,16,271683,0
271682,0,271681,0
271687,0,22327,0
271687,0,271691,0
271688,2,271687,0
271688,13,285262,0
271691,12,274011,0
271691,9,274012,0
271691,10,274013,0
271691,9,274014,0
271691,11,274015,0
271691,9,274016,0
271691,12,274017,0
285100,57,285099,0
285100,74,77704,0
285121,0,285122,0
285121,6,285124,0
285121,0,285123,0
285121,6,285125,0
285121,6,285126,0
285121,3,285127,0
285121,3,285128,0
285121,1,285129,0
285121,0,285130,0
93246,0,93245,0
93246,16,151501,0
93246,16,151502,0
93246,17,151503,0
93246,18,151504,0
93246,18,151505,0
212584,20,214565,0
212584,33,214566,0
212584,32,214567,0
212584,28,214568,0
212584,31,214569,0
212584,20,667103,0
212584,25,667080,5
212584,33,765187,6
285232,11,97887,6
271689,0,271688,0
271689,0,100944,0
212621,20,214782,0
212621,24,214783,0
212621,19,214784,0
212621,24,214785,0
212621,24,214786,0
212621,0,285286,0
212621,0,285287,0
212621,24,285285,0
35403,0,35404,0
35403,0,787737,0
35403,0,804703,0
16003,12,77455,0
16003,0,77456,0
16003,0,77457,0
16003,0,77458,0
16003,7,77460,0
16003,7,77462,0
16003,0,76625,0
16003,0,83357,0
16003,7,83359,0
16003,0,90677,0
16003,0,83358,0
16003,0,77461,0
16003,0,77459,0
16003,0,496822,0
16003,0,496823,0
16003,0,496821,0
16003,0,496824,0
16003,0,90676,0
16003,0,785024,0
16003,0,785025,0
16003,0,785026,0
16003,0,785027,0
16003,0,785028,0
285306,0,16003,0
248982,17,251420,3
248982,17,251421,0
248982,11,786011,0
285318,0,285317,0
183017,0,8634,0
285356,18,285354,0
285393,0,285394,0
285393,0,285395,0
285393,0,285396,0
285393,8,703162,0
285395,7,51785,0
285395,0,686776,0
285395,9,691063,0
285395,7,691064,0
285395,7,602977,0
285395,5,734254,0
169261,23,285407,1
169261,23,285408,4
169261,23,285409,2
169261,15,285410,2
169261,26,285411,0
169261,31,285412,0
169261,36,285413,4
169261,31,285414,3
169261,23,285415,1
169261,49,285416,0
169261,48,285417,0
169261,50,285419,0
169261,16,285428,0
169261,23,98727,6
169261,23,285429,0
169261,23,285430,2
169261,23,285431,0
169261,26,285432,0
169261,26,285433,0
169261,26,86360,0
169261,26,285434,0
169261,31,227208,2
169261,48,285435,1
169261,50,285436,0
169261,49,285437,0
169261,35,285438,0
169261,24,285424,0
169261,50,285420,0
169261,49,285421,0
169261,35,285422,0
169261,24,285423,0
169261,13,285426,0
169261,15,285425,0
169261,17,285427,0
169261,36,299753,0
169261,24,285439,0
169261,31,299754,1
71139,0,82006,0
288574,159,755712,55
288574,0,786676,0
288574,0,745261,0
288574,42,829960,0
760065,0,798363,0
70781,9,720863,6
13132,0,30480,0
13132,0,54543,0
13132,0,4257,0
13132,5,290710,0
79416,0,79415,0
79416,0,290710,0
79416,0,291091,0
79416,0,704027,0
16748,0,5331,0
16748,15,24408,0
16748,0,31213,0
16748,0,50105,0
16748,4,22672,0
16748,7,118478,0
16748,5,118479,0
16748,2,118480,0
16748,0,512297,0
16748,0,837453,0
7556,0,19891,0
7556,7,297542,0
5420,5,5419,0
299726,0,299725,0
299726,0,299729,0
299726,0,299728,0
16020,12,118189,0
16020,35,387231,0
16020,12,387314,0
16020,10,118188,0
16020,12,387230,0
16020,12,387313,0
16020,17,387315,0
16020,0,387259,0
16020,0,387232,0
16020,31,387396,0
16020,24,762262,0
16020,24,762263,0
16020,0,762264,0
300049,26,300051,0
300049,43,78926,4
33726,54,65322,0
33726,45,125306,0
33726,52,125307,0
33726,53,78926,4
33726,53,300051,11
33726,0,725889,0
33726,54,753701,9
33726,45,814115,14
300063,14,300086,0
300063,23,300064,0
300063,29,300087,0
300063,31,300088,0
300063,31,300089,0
300063,34,300090,0
300063,28,300091,10
300063,28,472150,0
300062,0,300063,0
300083,49,124078,0
300083,49,813325,0
300083,51,813326,0
26441,0,74525,0
560400,0,663368,0
560400,0,179737,0
133098,0,783168,0
300164,2,301275,0
300164,2,301276,0
300164,2,301277,0
300164,3,301278,0
300164,1,301279,0
300164,1,301280,0
300164,1,301281,0
300164,2,237067,0
24669,4,305456,0
24669,15,305457,0
310557,0,392291,0
25892,26,37678,0
325088,7,325087,3
325088,0,325106,0
325088,13,325101,6
325088,13,336922,0
70811,45,70810,0
70811,46,108453,0
70811,46,108454,0
70811,48,108455,0
70811,48,108456,0
70811,45,108457,0
70811,54,108458,0
70811,54,108459,0
70811,53,787396,9
70811,56,8098,6
88125,37,21291,0
88125,0,327314,0
88125,37,793074,2
88125,0,834876,0
629003,17,498151,0
344636,69,353473,0
344636,69,353474,0
344636,66,353475,0
344636,66,353476,0
344636,59,353477,0
360508,0,775826,0
360508,15,807501,0
360508,13,833674,0
360507,0,360422,0
360507,5,375911,0
360507,5,375912,0
361698,0,35650,0
361698,18,16916,6
361698,20,799039,0
356968,60,324203,0
368147,0,356968,0
368147,0,368389,0
368068,300,324203,0
368438,0,368068,0
368438,268,733565,7
368438,0,738012,0
368438,0,738013,0
368438,0,738014,0
19471,0,19433,0
19471,64,17726,3
19471,0,25051,0
19471,70,25114,0
19471,0,37431,0
19471,0,51978,0
19471,0,50078,0
19471,46,99171,0
19471,0,185704,0
367988,269,324203,0
368656,0,367988,0
372140,0,192083,0
378148,20,378147,4
378148,21,470340,0
378148,21,470341,0
378148,19,470342,0
378148,20,470343,0
47724,39,757188,0
47724,19,8791,1
21886,0,120454,0
677693,1,21897,1
478634,0,486642,0
55255,116,55251,11
55255,134,133684,0
55255,0,84741,0
55255,16,796749,0
70071,40,70070,8
70071,39,108016,0
70071,48,108018,0
70071,46,464893,0
397561,6,410959,0
397561,14,410960,0
397561,19,410961,0
397561,19,410962,0
397561,19,410963,0
413743,10,413742,0
49994,0,415108,0
49994,0,415115,0
49994,0,415141,0
49994,0,415143,0
49994,0,415144,0
49994,26,415109,0
49994,0,7395,0
49994,26,415142,0
415145,0,49994,0
10268,21,106851,8
10268,28,154194,0
10268,25,154195,0
10268,21,154196,0
10268,21,415930,0
10268,7,10406,5
430418,0,184211,0
430418,0,250028,0
430418,9,755195,3
430418,18,757910,0
430418,24,412909,1
430418,0,213483,0
430418,26,412796,0
432181,0,432180,0
836599,0,697569,0
836599,0,201729,0
233637,20,236314,0
233637,17,236315,0
233637,13,236316,0
233637,21,236317,10
233637,18,65310,0
714925,0,714923,0
714925,0,714926,0
714925,0,714928,0
714925,23,736883,0
15399,48,13379,10
15399,0,15400,0
15399,0,15401,0
15399,0,24888,0
15399,37,8171,1
13680,0,13758,0
2518,19,840,0
2518,27,29589,3
2518,0,76070,0
2518,27,231612,0
2518,26,99287,2
2518,28,805273,0
448110,129,448109,0
448110,136,824005,0
23367,16,23366,0
23367,14,121014,0
23367,0,455350,0
23367,4,28448,0
23367,12,455353,0
23367,5,455354,1
23367,11,455355,0
23367,0,19838,0
23367,15,455356,0
455402,18,455512,0
455410,0,455409,0
455430,0,455429,0
25276,0,25958,0
25276,17,25275,6
25276,18,121882,0
25276,16,121883,0
25276,24,455480,0
25276,16,794898,0
58512,87,52536,0
58512,62,71587,1
58512,146,455480,0
58512,119,678136,0
58512,0,77771,0
58512,0,788872,0
58512,0,788878,0
58512,0,788960,0
58512,49,794242,4
58512,0,800655,0
58512,0,801644,0
58512,0,802219,0
455545,0,455546,0
455545,0,455547,0
455545,0,455548,0
183268,9,184105,0
183268,8,184106,0
183268,8,566525,0
183268,8,375462,0
183268,7,350304,0
183268,9,380845,0
183268,4,183240,0
183268,9,185983,0
183268,8,204257,3
183268,14,250093,0
183268,21,732173,0
183268,6,259481,0
183268,6,175123,0
183268,6,227154,0
183268,9,188152,0
183268,8,566092,0
183268,6,815457,0
183268,9,815462,0
183268,7,816605,1
183268,7,829140,0
183268,9,829141,0
455568,24,458913,0
455568,27,458914,0
455568,27,458915,0
455568,35,458916,0
455568,47,458917,0
455600,16,519315,0
455600,18,588117,0
455600,19,739248,0
455600,13,814858,0
455600,22,814843,0
455600,13,814903,0
455600,25,188167,0
455600,20,816495,0
455600,21,183269,0
455600,22,183244,0
455600,18,677014,0
455600,21,826810,0
459501,0,459500,0
459501,47,464089,5
459501,0,461745,0
459501,0,464090,0
461188,0,461187,0
461188,8,461189,3
461188,0,26258,0
461188,0,461269,0
87405,0,15671,0
87405,2,461747,0
87405,3,461748,0
87405,0,464548,0
87405,0,466005,0
87405,0,466012,0
462903,0,462904,0
462903,0,462906,0
462903,0,462908,0
462903,0,462918,0
462903,0,462919,0
462903,20,463287,0
462903,30,463288,0
462903,36,462905,4
462903,36,463289,0
462903,27,94163,5
104176,39,104172,0
104176,16,171537,0
104176,39,171538,0
104176,30,94163,2
397681,8,401382,0
397681,8,401383,0
397681,14,401384,0
397681,16,401385,0
397681,16,401386,0
397681,16,401387,0
397681,20,401388,0
397681,20,401389,0
397681,23,401390,0
397681,23,401391,0
397681,16,401392,0
397681,16,401393,0
397681,15,401394,0
397681,12,401395,0
397681,11,401396,0
397681,0,271751,0
464090,0,461745,0
4284,0,4273,0
4284,0,1458,0
4284,0,543016,0
4284,0,777587,0
74014,0,464502,0
74014,0,464514,0
74014,0,802697,0
100879,0,90839,0
344527,31,367203,0
344527,31,367204,0
344527,38,367205,0
344527,36,367206,0
344527,27,367207,0
344527,21,367208,0
344527,17,367209,0
344527,21,214782,0
344527,0,762157,0
344527,14,832782,0
212630,14,214870,0
212630,18,214871,0
212630,27,214872,0
212630,27,214873,0
212630,27,214874,0
212630,31,214875,0
212630,31,214876,0
212630,33,214877,0
212630,34,214878,0
212630,36,214879,0
212630,9,168644,0
212630,0,780932,0
212630,0,824997,0
212630,47,832782,0
344480,15,362897,0
344480,15,362898,0
344480,15,362899,0
344480,15,362900,0
344480,26,362901,0
344480,37,362902,0
344480,40,362903,0
344480,40,362904,0
344480,40,362905,0
344480,19,448390,2
344480,0,685708,0
344480,35,691538,13
344480,0,378372,0
436824,2,439973,0
436824,2,439974,0
436824,2,439975,0
436824,2,439976,0
436824,2,439977,0
436824,1,439978,0
436824,1,439979,0
436824,1,439980,0
436824,0,439981,0
436824,1,439982,0
436824,1,439983,0
436824,0,439984,0
436824,1,465547,0
344615,9,362151,0
344615,9,362152,0
344615,0,436824,0
344615,9,574375,0
344615,0,782747,0
466271,5,466284,0
466271,9,483520,0
466271,9,483521,0
86622,66,86621,5
86622,0,69182,0
86622,38,679417,14
468257,31,468256,0
383183,13,385871,0
383183,13,385872,0
383183,13,385873,0
383183,12,385874,0
383183,10,385875,0
383183,10,385876,0
383183,12,385877,0
383183,13,385878,0
383183,14,743860,1
383183,18,745216,0
383183,17,745217,0
383183,12,745219,0
383183,13,745220,0
383183,14,745221,0
383183,14,252047,0
383183,18,745222,0
383183,18,743524,1
383183,14,745223,3
397708,33,409869,0
397708,33,409870,0
397708,30,409871,0
397708,34,409872,0
397708,34,409873,0
397708,33,409874,0
397708,38,409875,0
397708,43,409876,0
397708,74,409877,0
397708,0,645980,0
7214,20,7213,0
7214,0,16862,0
7214,0,3714,0
7214,0,772038,0
7214,0,780506,0
7214,0,780508,0
468360,0,772770,0
468360,0,229412,0
468308,0,2746,0
97935,3,152388,0
97935,31,152389,0
97935,35,152390,0
97935,40,97887,4
97935,3,468393,0
97935,0,464121,0
468392,2,97935,0
468394,0,468392,0
468394,0,94310,0
468394,0,796137,0
468403,0,443221,0
443221,36,446064,0
443221,36,446065,0
443221,31,446066,0
443221,36,446067,0
443221,40,446068,0
443221,35,446069,0
443221,35,446070,0
344383,13,365162,0
344383,13,365163,2
344383,17,780458,0
67587,0,50449,0
67587,4,104759,1
31412,0,81719,0
23023,0,472444,0
475974,31,78236,6
462909,0,462919,0
462909,0,462918,0
462909,14,94163,4
462909,7,463133,5
462909,11,463134,0
462909,17,463135,0
479731,18,621780,0
285517,40,288206,0
285517,40,288207,0
285517,43,32689,13
4875,0,4857,0
4875,0,4865,0
4875,0,4876,0
484750,15,248952,3
46873,14,129791,0
46873,14,129792,0
46873,14,129793,0
46873,26,129794,0
46873,28,129795,0
46873,40,129796,0
46873,40,129797,14
46873,0,484758,0
46873,0,484759,0
46873,16,484756,3
46873,16,484757,1
46873,0,484760,0
489234,0,777860,0
9543,0,9541,0
9543,12,34725,0
9543,0,71815,0
9543,10,71816,0
9543,0,685564,0
9543,7,771668,0
9543,13,33598,0
9543,0,790426,0
9543,0,36908,0
67512,79,87007,0
178052,30,178308,3
178052,31,178309,0
178052,43,178310,0
178052,24,622673,3
178052,32,30436,0
178052,0,827184,0
63362,29,469877,0
63362,14,490910,0
63362,16,490913,0
63362,29,469751,0
63362,25,25315,9
63362,29,490909,5
63362,0,64016,0
63362,29,490908,0
63362,29,739605,0
34466,6,31971,2
34466,10,38260,0
251161,19,491059,1
21566,52,21564,0
21566,89,120352,0
21566,102,120353,0
21566,102,120354,0
21566,113,120355,0
21566,119,120356,0
21566,113,120357,0
21566,107,120358,0
21566,107,120359,0
21566,101,120360,0
21566,101,120361,0
21566,101,120362,0
21566,110,120363,0
21566,102,170212,0
21566,52,641071,0
21566,58,641072,0
21566,58,641073,0
21566,72,641074,0
21566,0,146960,0
21566,125,179516,0
491136,0,491135,0
491136,1,491137,0
491136,0,491333,0
491136,0,491334,0
491136,1,234557,0
491136,0,748635,0
491136,1,516713,0
93423,13,121604,0
93423,34,788193,0
102116,37,102111,5
102116,39,153182,0
102116,39,153183,0
102116,40,153184,0
102116,29,153185,0
102116,33,153186,0
102116,33,153187,0
102116,33,153188,0
102116,37,153189,3
102116,29,159325,0
102116,5,93423,0
102116,38,766312,0
344425,22,354681,0
344425,20,354682,0
27646,0,19532,0
491246,0,491247,0
491246,0,491248,0
491246,0,491250,0
491246,0,491251,0
491246,0,491249,0
491246,0,491252,0
491246,0,491254,0
491246,0,735599,0
491246,0,735603,0
491246,0,735608,0
491246,17,767341,0
491246,0,767342,0
37810,0,783062,0
191296,0,191295,0
191296,16,191360,0
191296,16,191361,0
191296,23,491261,0
191296,23,491260,0
191296,0,491262,0
191296,16,795488,0
191296,0,810529,0
491271,71,491269,0
491271,54,491270,0
491272,35,491271,0
192031,219,192030,0
192032,121,192030,0
491325,36,192031,8
491325,208,758328,0
491325,0,78303,0
31989,0,24187,0
31989,0,365163,0
31989,0,23841,0
31989,0,746460,0
399799,0,746438,0
399799,0,786592,0
27228,0,765399,0
4031,0,4029,0
4031,0,4030,0
4031,0,60026,0
4031,93,566871,6
4031,68,789971,0
169258,46,154044,0
169258,55,493377,0
169258,39,55697,0
169258,28,775403,8
169258,0,826550,0
105239,1,493382,0
25258,0,14640,0
204333,44,757073,0
30597,0,17246,0
30597,52,811228,15
30597,46,829148,10
496614,54,496607,0
496614,0,731659,0
496607,0,496615,0
496607,0,496616,0
496607,0,496617,0
496607,62,496618,0
496607,62,496619,0
496607,62,496620,0
496607,0,496621,0
496607,70,496622,0
496607,81,496623,0
30578,0,798701,0
30578,0,798702,0
496712,0,768800,0
742442,12,742440,0
496726,33,496725,4
83719,8,106283,0
83719,9,106284,0
90584,0,8493,0
90584,0,4284,0
90584,2,729128,0
90584,0,25579,0
459667,6,476311,0
459667,7,476312,0
459667,7,476313,0
459667,7,476314,0
459667,5,476315,0
459667,23,476316,0
459667,45,476317,0
459667,45,476318,0
459667,6,336617,0
479709,16,488366,0
522159,21,525123,0
522159,31,64698,10
175900,17,31024,0
175900,0,501606,0
34474,17,12174,0
501606,1,615216,0
502794,1,490479,0
23010,43,22386,6
21897,0,8525,0
21897,30,120466,0
21897,30,120467,0
21897,34,120468,0
21897,0,504097,0
504016,0,21897,0
344562,11,737600,0
504097,10,506623,0
504097,10,506639,0
504097,10,506640,0
504097,5,504098,1
504097,7,506574,0
485664,0,529303,0
485664,1,633141,0
485664,0,633025,0
485664,0,724334,0
508492,0,510348,0
508492,0,510349,0
508492,0,510350,0
508492,0,510351,0
807654,36,807653,0
92828,0,50733,0
92828,0,38020,0
92828,0,691624,0
92828,0,746217,0
92828,0,746219,0
511673,0,92828,0
38020,20,746219,0
38020,27,748377,0
513336,0,513378,0
513336,0,513385,0
513336,0,513387,0
513336,0,513388,0
515829,16,518811,0
515829,15,518812,0
515829,11,518813,0
515829,10,518814,0
515829,13,518815,0
271798,3,274617,0
271798,4,274618,0
271798,4,274619,0
271798,4,274620,0
271798,4,274621,0
271798,4,274622,0
271798,10,274623,0
271798,9,274624,0
271798,15,274625,0
271798,18,274626,0
271798,17,274627,0
271798,16,274628,0
271798,17,274629,0
271798,17,274630,0
271798,3,10995,1
478184,18,484867,0
478184,14,484868,0
478184,10,484869,0
478184,10,484870,0
478184,10,484871,0
478184,10,484872,0
478184,8,484873,0
478184,6,484874,0
478184,9,484875,0
478184,9,484876,0
478184,9,484877,0
478184,6,484878,0
523848,0,759269,0
523961,0,523960,0
525544,18,525545,3
525544,0,525546,0
525544,14,518658,0
525544,0,525547,0
525544,12,529102,0
479704,45,486027,0
479704,34,816903,0
479704,29,816908,0
178061,92,178318,0
178061,92,178319,0
178061,92,178320,0
178061,89,178321,0
178061,85,178322,0
178061,85,178323,0
178061,85,178324,0
178061,85,178325,0
178061,67,178326,0
178061,81,411203,3
178061,98,623262,5
529324,0,529323,0
529324,0,80546,0
529324,0,33877,0
80546,0,18432,0
80546,0,529323,0
80546,99,124641,0
80546,0,162372,0
33877,31,125544,0
33877,0,791186,0
33877,57,832137,10
9085,0,733,0
9085,8,24299,0
9085,11,92211,1
5962,13,529344,1
5962,23,64282,0
5962,26,77283,0
5962,28,529345,0
5962,32,529347,5
5962,25,8512,4
5962,23,100604,0
5962,28,529346,0
5962,0,60478,0
5962,26,59214,0
5962,23,285132,0
5962,28,529350,3
5962,23,285121,5
5962,29,684828,0
5962,26,684831,0
5962,26,684832,0
5962,26,684833,4
5962,0,684835,0
5962,23,684837,0
5962,26,684838,0
5962,28,684839,0
5962,17,754528,0
529340,8,5962,5
529357,3,5962,0
723470,51,723469,14
723470,73,801274,0
535888,0,80359,0
449958,98,99171,2
60478,0,285134,0
60478,0,826841,0
60478,0,826842,0
529338,1,5962,1
539768,12,92638,0
19919,13,119634,0
19919,20,119635,0
19919,20,119636,0
19919,35,119637,0
19919,34,540083,0
541610,1,543851,0
541610,1,543852,0
541610,1,543853,0
541610,1,543855,0
541610,1,543856,0
541610,2,543857,0
541610,2,543858,0
541610,2,543859,0
541610,2,543860,0
541610,2,543861,0
541610,1,544030,0
541610,1,544031,0
541610,2,544032,0
541610,1,544033,0
704,0,702,0
704,0,9480,0
704,44,31851,0
704,16,32553,2
704,43,52651,0
704,39,60363,0
704,14,22360,8
704,44,103798,0
704,15,103836,0
704,18,103837,0
704,25,103838,0
704,29,103839,0
704,39,2436,0
704,44,90543,0
704,42,136888,0
704,0,727099,0
551894,26,646282,0
551894,25,646283,0
102179,25,102121,4
21227,0,21224,0
21227,40,36051,0
21227,46,36101,0
21227,40,77580,6
21227,43,120216,3
21227,40,120217,0
21227,46,120218,0
21227,46,120219,0
21227,39,120220,0
21227,36,120221,0
21227,31,741908,0
21227,38,742487,0
21227,30,212940,1
21227,0,30662,0
553521,0,553599,0
553521,0,553600,0
553521,20,559829,0
553521,21,559830,0
553521,21,553522,9
553522,0,764071,0
553522,41,764070,0
553522,31,764069,0
553522,41,764068,0
553522,0,764067,0
553522,41,764066,0
553522,31,764065,0
553522,0,764064,0
553522,41,764063,0
553522,0,781454,0
553522,0,801616,0
553522,0,801617,0
553522,0,801618,0
553522,0,801619,0
493449,17,529326,0
493449,13,494196,0
493449,35,529331,0
493449,29,529332,0
493449,18,529333,0
493449,40,529334,0
493449,37,529336,0
493449,18,529327,7
493449,16,529328,2
493449,35,494197,0
493449,18,555378,0
493449,20,69177,0
493449,40,555379,0
493449,44,555380,0
493449,16,555617,0
493449,11,582593,0
493449,33,582594,0
493449,0,687386,0
5213,8,5211,0
17947,37,17945,0
17947,29,119077,0
17947,29,119078,0
17947,32,119079,0
17947,37,119080,0
17947,35,119081,0
17947,35,119082,0
17947,39,119083,0
17947,37,119084,0
17947,41,119085,0
17947,29,25877,0
17947,10,564023,0
17947,11,564024,1
17947,14,58127,0
17947,25,564025,0
17947,26,564026,1
17947,35,564022,0
19725,0,19833,0
19725,0,19769,0
702952,0,737594,0
564539,39,570848,0
564539,7,565369,4
378368,18,474858,0
378368,18,474859,0
378368,13,474860,0
378368,15,474861,0
378368,17,474862,0
378368,17,571579,0
571586,136,735511,0
571585,108,571584,50
571585,0,571586,0
571585,0,687945,0
571585,0,459535,0
571585,0,687946,0
571585,0,687947,0
571585,0,687948,0
571585,0,687949,0
571585,0,687950,0
571585,0,687951,0
53061,97,132603,0
53061,57,132604,0
53061,84,132605,6
53061,84,132606,0
53061,97,132607,0
53061,104,713238,7
53061,104,734302,0
53061,116,734303,0
53061,111,734304,0
53061,89,734305,0
53061,97,734306,0
53061,108,734307,0
53061,0,786370,0
53061,0,66820,0
53061,0,805347,0
574323,8,6729,0
6729,31,6727,0
6729,0,7198,0
6729,0,48835,0
6729,37,67301,0
6729,0,4456,0
6729,29,100478,1
6729,0,49643,0
6729,0,577420,0
6729,0,646563,0
6729,0,52161,0
3119,2,3118,0
3119,0,7449,0
3119,0,9548,0
3119,0,9549,0
3119,0,8446,0
3119,1,47434,0
3119,1,64572,0
3119,0,79106,0
3119,0,271403,0
3119,0,574323,0
3119,1,662474,0
3119,1,662475,0
3119,0,662469,0
3119,1,50937,0
3119,2,749989,0
81824,13,81821,0
81824,16,105258,0
81824,16,105259,0
81824,0,574458,0
81824,15,676692,0
81824,15,676693,0
81824,0,676694,0
81824,0,676695,0
580518,0,21290,0
21290,0,33849,0
11770,77,11768,3
11770,0,65088,0
11770,47,582585,0
11770,80,3463,3
11770,56,582586,0
11770,86,829933,0
271534,6,84800,0
667115,0,667114,0
667115,0,687680,0
667115,24,687974,0
667115,0,725875,0
667115,25,740480,0
667115,32,751437,0
667115,13,23368,3
667115,34,787117,0
667115,0,687179,0
587023,15,741902,1
587023,0,817962,0
587023,0,817963,0
587023,0,817964,0
5735,0,71026,0
749528,0,5735,0
749528,0,765894,0
749528,0,749526,0
87871,0,87870,0
50458,0,19843,0
50458,0,75393,0
50458,14,131531,0
50458,25,131532,0
50458,25,131533,0
50458,25,131534,0
50458,14,588676,0
571582,0,378368,0
519004,0,271798,0
560398,5,562164,0
560398,13,562165,0
560398,0,765891,0
560398,0,801754,0
560398,0,801756,0
560398,0,789850,0
560398,0,801757,0
560398,0,801758,0
560398,0,801759,0
560398,0,801760,0
378423,30,472575,0
378423,30,472576,0
378423,30,472577,0
378423,35,472578,0
378423,76,472579,0
378423,72,472580,0
378423,72,472581,12
378423,73,472582,0
378423,34,566121,0
589805,0,591519,0
589805,0,591520,0
978,0,975,0
978,146,1794,0
978,0,57,0
978,114,2393,1
978,0,854,0
978,135,4906,2
978,135,8989,0
978,135,9619,1
978,0,16647,0
978,0,18297,0
978,115,16342,5
978,79,23079,0
978,93,24036,0
978,0,30378,0
978,143,31249,1
978,0,48798,0
978,115,54022,0
978,0,54048,0
978,0,56624,0
978,102,7383,4
978,93,4558,2
978,79,24304,0
978,73,3519,4
978,82,3233,0
978,82,8445,2
978,82,12597,0
978,82,6652,1
978,126,58598,2
978,107,155160,0
978,102,155161,0
978,102,155162,0
978,73,155163,0
978,82,155164,0
978,119,155165,0
978,125,9289,0
978,125,155166,0
978,126,155167,0
978,117,155168,0
978,117,155169,0
978,135,35451,3
978,55,155170,3
978,55,465068,0
978,93,3520,1
978,93,6746,0
978,126,603458,0
978,119,55487,3
978,115,19351,0
978,119,55490,2
978,0,17051,0
300005,18,16020,1
300005,25,823028,0
756891,12,756893,3
756891,0,756894,0
756891,0,756895,0
756891,41,756896,0
756891,38,756897,0
756891,0,756899,0
756891,0,756900,0
756891,0,756903,0
756891,0,834088,0
756891,0,834089,0
756891,0,834090,0
612137,0,612136,0
612137,0,612995,0
612137,0,612996,0
612137,0,612997,0
612918,0,612136,0
